# top-level	media-type	label — registered subtypes no concept in the pack claims: the coverage check. Vendor (vnd.), personal (prs.) and unregistered (x-) trees are counted in the footer, not listed.
audio	audio/rtploopback	audio/rtploopback
audio	audio/rtx	audio/rtx
audio	audio/scip	audio/scip
audio	audio/sofa	audio/sofa
audio	audio/soundfont	audio/soundfont
audio	audio/sp-midi	audio/sp-midi
audio	audio/speex	audio/speex
audio	audio/t140c	audio/t140c
audio	audio/t38	audio/t38
audio	audio/telephone-event	audio/telephone-event
audio	audio/tone	audio/tone
audio	audio/ulpfec	audio/ulpfec
audio	audio/usac	audio/usac
audio	audio/vorbis	audio/vorbis
audio	audio/vorbis-config	audio/vorbis-config
font	font/collection	font/collection
font	font/sfnt	font/sfnt
font	font/woff	font/woff
font	font/woff2	font/woff2
image	image/aces	image/aces
image	image/apng	image/apng
image	image/avci	image/avci
image	image/avcs	image/avcs
image	image/cgm	image/cgm
image	image/dicom-rle	image/dicom-rle
image	image/dpx	image/dpx
image	image/emf	image/emf
image	image/example	image/example
image	image/fits	image/fits
image	image/g3fax	image/g3fax
image	image/heic	image/heic
image	image/heic-sequence	image/heic-sequence
image	image/heif-sequence	image/heif-sequence
image	image/hej2k	image/hej2k
image	image/hsj2	image/hsj2 [deprecated]
image	image/ief	image/ief
image	image/j2c	image/j2c
image	image/jaii	image/jaii
image	image/jais	image/jais
image	image/jls	image/jls
image	image/jp2	image/jp2
image	image/jph	image/jph
image	image/jphc	image/jphc
image	image/jpm	image/jpm
image	image/jpx	image/jpx
image	image/jxl	image/jxl
image	image/jxr	image/jxr
image	image/jxrA	image/jxrA
image	image/jxrS	image/jxrS
image	image/jxs	image/jxs
image	image/jxsc	image/jxsc
image	image/jxsi	image/jxsi
image	image/jxss	image/jxss
image	image/ktx	image/ktx
image	image/ktx2	image/ktx2
image	image/naplps	image/naplps
image	image/pwg-raster	image/pwg-raster
image	image/t38	image/t38
image	image/tiff-fx	image/tiff-fx
image	image/wmf	image/wmf
message	message/CPIM	message/CPIM
message	message/bhttp	message/bhttp
message	message/delivery-status	message/delivery-status
message	message/disposition-notification	message/disposition-notification
message	message/example	message/example
message	message/external-body	message/external-body
message	message/feedback-report	message/feedback-report
message	message/global	message/global
message	message/global-delivery-status	message/global-delivery-status
message	message/global-disposition-notification	message/global-disposition-notification
message	message/global-headers	message/global-headers
message	message/http	message/http
message	message/imdn+xml	message/imdn+xml
message	message/mls	message/mls
message	message/news	message/news [deprecated]
message	message/ohttp-chunked-req	message/ohttp-chunked-req
message	message/ohttp-chunked-res	message/ohttp-chunked-res
message	message/ohttp-req	message/ohttp-req
message	message/ohttp-res	message/ohttp-res
message	message/partial	message/partial
message	message/s-http	message/s-http [deprecated]
message	message/sip	message/sip
message	message/sipfrag	message/sipfrag
message	message/tracking-status	message/tracking-status
model	model/3mf	model/3mf
model	model/JT	model/JT
model	model/e57	model/e57
model	model/example	model/example
model	model/gltf+json	model/gltf+json
model	model/gltf-binary	model/gltf-binary
model	model/iges	model/iges
model	model/mesh	model/mesh
model	model/mtl	model/mtl
model	model/obj	model/obj
model	model/prc	model/prc
model	model/step	model/step
model	model/step+xml	model/step+xml
model	model/step+zip	model/step+zip
model	model/step-xml+zip	model/step-xml+zip
model	model/stl	model/stl
model	model/u3d	model/u3d
model	model/vrml	model/vrml
model	model/x3d+fastinfoset	model/x3d+fastinfoset
model	model/x3d+xml	model/x3d+xml
model	model/x3d-vrml	model/x3d-vrml
multipart	multipart/alternative	multipart/alternative
multipart	multipart/appledouble	multipart/appledouble
multipart	multipart/byteranges	multipart/byteranges
multipart	multipart/digest	multipart/digest
multipart	multipart/encrypted	multipart/encrypted
multipart	multipart/example	multipart/example
multipart	multipart/form-data	multipart/form-data
multipart	multipart/header-set	multipart/header-set
multipart	multipart/mixed	multipart/mixed
multipart	multipart/multilingual	multipart/multilingual
multipart	multipart/parallel	multipart/parallel
multipart	multipart/related	multipart/related
multipart	multipart/report	multipart/report
multipart	multipart/signed	multipart/signed
multipart	multipart/voice-message	multipart/voice-message
text	text/1d-interleaved-parityfec	text/1d-interleaved-parityfec
text	text/RED	text/RED
text	text/SGML	text/SGML
text	text/cache-manifest	text/cache-manifest
text	text/cql	text/cql
text	text/cql-expression	text/cql-expression
text	text/cql-identifier	text/cql-identifier
text	text/csv-schema	text/csv-schema
text	text/directory	text/directory [deprecated]
text	text/dns	text/dns
text	text/ecmascript	text/ecmascript [deprecated]
text	text/encaprtp	text/encaprtp
text	text/enriched	text/enriched
text	text/example	text/example
text	text/fhirpath	text/fhirpath
text	text/flexfec	text/flexfec
text	text/fwdred	text/fwdred
text	text/gff3	text/gff3
text	text/grammar-ref-list	text/grammar-ref-list
text	text/hl7v2	text/hl7v2
text	text/javascript	text/javascript
text	text/jcr-cnd	text/jcr-cnd
text	text/mizar	text/mizar
text	text/n3	text/n3
text	text/org	text/org
text	text/parameters	text/parameters
text	text/parityfec	text/parityfec
text	text/plain	text/plain
text	text/provenance-notation	text/provenance-notation
text	text/qml	text/qml
text	text/raptorfec	text/raptorfec
text	text/rfc822-headers	text/rfc822-headers
text	text/richtext	text/richtext
text	text/rtp-enc-aescm128	text/rtp-enc-aescm128
text	text/rtploopback	text/rtploopback
text	text/rtx	text/rtx
text	text/shaclc	text/shaclc
text	text/shex	text/shex
text	text/spdx	text/spdx
text	text/strings	text/strings
text	text/t140	text/t140
text	text/tab-separated-values	text/tab-separated-values
text	text/troff	text/troff
text	text/ulpfec	text/ulpfec
text	text/uri-list	text/uri-list
text	text/vtt	text/vtt
text	text/wgsl	text/wgsl
text	text/xml	text/xml
text	text/xml-external-parsed-entity	text/xml-external-parsed-entity
video	video/1d-interleaved-parityfec	video/1d-interleaved-parityfec
video	video/3gpp	video/3gpp
video	video/3gpp-tt	video/3gpp-tt
video	video/3gpp2	video/3gpp2
video	video/BMPEG	video/BMPEG
video	video/BT656	video/BT656
video	video/CelB	video/CelB
video	video/DV	video/DV
video	video/FFV1	video/FFV1
video	video/H261	video/H261
video	video/H263	video/H263
video	video/H263-1998	video/H263-1998
video	video/H263-2000	video/H263-2000
video	video/H264-RCDO	video/H264-RCDO
video	video/H264-SVC	video/H264-SVC
video	video/H266	video/H266
video	video/JPEG	video/JPEG
video	video/MP1S	video/MP1S
video	video/MP2P	video/MP2P
video	video/MP2T	video/MP2T
video	video/MP4V-ES	video/MP4V-ES
video	video/MPV	video/MPV
video	video/SMPTE292M	video/SMPTE292M
video	video/VP8	video/VP8
video	video/encaprtp	video/encaprtp
video	video/evc	video/evc
video	video/example	video/example
video	video/flexfec	video/flexfec
video	video/iso.segment	video/iso.segment
video	video/jpeg2000	video/jpeg2000
video	video/jpeg2000-scl	video/jpeg2000-scl
video	video/jxsv	video/jxsv
video	video/lottie+json	video/lottie+json
video	video/matroska-3d	video/matroska-3d
video	video/mj2	video/mj2
video	video/mpeg	video/mpeg
video	video/mpeg4-generic	video/mpeg4-generic
video	video/nv	video/nv
video	video/ogg	video/ogg
video	video/parityfec	video/parityfec
video	video/pointer	video/pointer
video	video/raptorfec	video/raptorfec
video	video/raw	video/raw
video	video/rtp-enc-aescm128	video/rtp-enc-aescm128
video	video/rtploopback	video/rtploopback
video	video/rtx	video/rtx
video	video/scip	video/scip
video	video/smpte291	video/smpte291
video	video/ulpfec	video/ulpfec
video	video/vc1	video/vc1
video	video/vc2	video/vc2
# vendor/personal/x- subtypes left out: application 1195, audio 44, image 38, message 2, model 21, multipart 2, text 48, video 39; total 1389
