kind	sub	sup	detail
disputed	actor	sports-announcer	for isco; reversed by wikidata
disputed	analyst	systems-analyst	for isco; reversed by opencyc
disputed	announcer	sports-announcer	for isco; reversed by wikidata
disputed	breeder	cowboy	for isco; reversed by wikidata
disputed	breeder	goat-herder	for isco; reversed by wikidata
disputed	breeder	shepherd	for isco; reversed by wikidata
disputed	breeder	stockman	for wordnet; reversed by isco
disputed	cabinetmaker	woodworker	for wordnet; reversed by isco wikidata
disputed	cameraman	photographer	for wikidata wordnet; reversed by isco
disputed	caretaker	concierge	for isco; reversed by wordnet
disputed	chancellor-of-the-exchequer	minister	for wordnet; reversed by isco
disputed	chief-executive-officer	executive-director	for opencyc wordnet; reversed by wikidata
disputed	communicator	reporter	for isco; reversed by wordnet
disputed	communicator	sports-announcer	for isco; reversed by wordnet
disputed	communicator	writer	for isco; reversed by wordnet
disputed	compositor	pressman	for wordnet; reversed by isco
disputed	concierge	caretaker	for wordnet; reversed by isco
disputed	cowboy	breeder	for wikidata; reversed by isco
disputed	cowboy	herder	for opencyc wikidata; reversed by isco
disputed	cowboy	ranch-hand	for wordnet; reversed by isco
disputed	cowboy	rancher	for wikidata; reversed by isco
disputed	critic	sports-announcer	for isco; reversed by wikidata
disputed	doctor	epidemiologist	for isco; reversed by opencyc
disputed	doctor	immunologist	for isco; reversed by opencyc
disputed	epidemiologist	doctor	for opencyc; reversed by isco
disputed	epidemiologist	medical-scientist	for wikidata wordnet; reversed by isco
disputed	executive-director	chief-executive-officer	for wikidata; reversed by opencyc wordnet
disputed	executive-director	president.person	for wikidata; reversed by wordnet
disputed	fisherman	skilled-worker	for wordnet; reversed by isco
disputed	fitter	tailor	for wordnet; reversed by isco
disputed	forester	skilled-worker	for opencyc; reversed by isco
disputed	gardener	horticulturist	for wordnet; reversed by isco wikidata
disputed	goat-herder	breeder	for wikidata; reversed by isco
disputed	goat-herder	herder	for wikidata wordnet; reversed by isco
disputed	goat-herder	rancher	for wikidata; reversed by isco
disputed	governor	politician.person	for wordnet; reversed by isco
disputed	herder	cowboy	for isco; reversed by opencyc wikidata
disputed	herder	goat-herder	for isco; reversed by wikidata wordnet
disputed	herder	shepherd	for isco; reversed by opencyc wikidata
disputed	horticulturist	gardener	for isco wikidata; reversed by wordnet
disputed	hunter	skilled-worker	for wordnet; reversed by isco
disputed	immunologist	doctor	for opencyc; reversed by isco
disputed	immunologist	medical-scientist	for wikidata wordnet; reversed by isco
disputed	inquiry-agent	private-detective	for wordnet; reversed by isco
disputed	instrumentalist	performer	for wordnet; reversed by wikidata
disputed	medical-scientist	epidemiologist	for isco; reversed by wikidata wordnet
disputed	medical-scientist	immunologist	for isco; reversed by wikidata wordnet
disputed	medical-scientist	toxicologist	for isco; reversed by wordnet
disputed	minister	chancellor-of-the-exchequer	for isco; reversed by wordnet
disputed	mover	remover	for isco; reversed by wordnet
disputed	observer	sports-announcer	for isco; reversed by wikidata
disputed	performer	instrumentalist	for wikidata; reversed by wordnet
disputed	photographer	cameraman	for isco; reversed by wikidata wordnet
disputed	politician.person	governor	for isco; reversed by wordnet
disputed	president.person	executive-director	for wordnet; reversed by wikidata
disputed	pressman	compositor	for isco; reversed by wordnet
disputed	private-detective	inquiry-agent	for isco; reversed by wordnet
disputed	radio-announcer	sports-announcer	for isco; reversed by wikidata
disputed	ranch-hand	cowboy	for isco; reversed by wordnet
disputed	rancher	cowboy	for isco; reversed by wikidata
disputed	rancher	goat-herder	for isco; reversed by wikidata
disputed	rancher	shepherd	for isco; reversed by wikidata
disputed	remover	mover	for wordnet; reversed by isco
disputed	reporter	communicator	for wordnet; reversed by isco
disputed	rigger	steeplejack	for wikidata; reversed by isco
disputed	shepherd	breeder	for wikidata; reversed by isco
disputed	shepherd	herder	for opencyc wikidata; reversed by isco
disputed	shepherd	rancher	for wikidata; reversed by isco
disputed	skilled-worker	fisherman	for isco; reversed by wordnet
disputed	skilled-worker	forester	for isco; reversed by opencyc
disputed	skilled-worker	hunter	for isco; reversed by wordnet
disputed	skilled-worker	trapper	for isco; reversed by wordnet
disputed	sports-announcer	actor	for wikidata; reversed by isco
disputed	sports-announcer	announcer	for wikidata; reversed by isco
disputed	sports-announcer	communicator	for wordnet; reversed by isco
disputed	sports-announcer	critic	for wikidata; reversed by isco
disputed	sports-announcer	observer	for wikidata; reversed by isco
disputed	sports-announcer	radio-announcer	for wikidata; reversed by isco
disputed	sports-announcer	sports-writer	for wikidata; reversed by isco
disputed	sports-writer	sports-announcer	for isco; reversed by wikidata
disputed	steeplejack	rigger	for isco; reversed by wikidata
disputed	steward	stewardess	for isco; reversed by wordnet
disputed	stewardess	steward	for wordnet; reversed by isco
disputed	stockman	breeder	for isco; reversed by wordnet
disputed	systems-analyst	analyst	for opencyc; reversed by isco
disputed	tailor	fitter	for isco; reversed by wordnet
disputed	toxicologist	medical-scientist	for wordnet; reversed by isco
disputed	trapper	skilled-worker	for wordnet; reversed by isco
disputed	woodcarver	woodworker	for wordnet; reversed by isco
disputed	woodworker	cabinetmaker	for isco wikidata; reversed by wordnet
disputed	woodworker	woodcarver	for isco; reversed by wordnet
disputed	writer	communicator	for wordnet; reversed by isco
single	able-seaman	agent	only wordnet
single	able-seaman	attribute	only sumo
single	able-seaman	digger	only isco
single	able-seaman	driver	only isco
single	able-seaman	operator	only isco
single	able-seaman	organism	only wordnet
single	able-seaman	person	only wordnet
single	able-seaman	physical-object	only wordnet
single	able-seaman	property	only sumo
single	able-seaman	sailor	only wordnet
single	able-seaman	skilled-worker	only wordnet
single	able-seaman	teamster	only isco
single	accompanist	adviser	only isco
single	accompanist	agent	only wordnet
single	accompanist	analyst.person	only isco
single	accompanist	architect	only isco
single	accompanist	attribute	only sumo
single	accompanist	copywriter	only isco
single	accompanist	developer	only isco
single	accompanist	editor	only isco
single	accompanist	educator	only isco
single	accompanist	engineer	only isco
single	accompanist	epidemiologist	only isco
single	accompanist	expert	only isco
single	accompanist	hearer	only isco
single	accompanist	immunologist	only isco
single	accompanist	musician	only wikidata
single	accompanist	organism	only wordnet
single	accompanist	performer	only wordnet
single	accompanist	physical-object	only wordnet
single	accompanist	professional	only isco
single	accompanist	property	only sumo
single	accompanist	reporter	only isco
single	accompanist	research-worker	only isco
single	accompanist	scientist	only isco
single	accompanist	specialist	only isco
single	accompanist	sports-announcer	only isco
single	accompanist	systems-analyst	only isco
single	accompanist	translator	only isco
single	accompanist	worker	only isco
single	accompanist	writer	only isco
single	acrobat	adviser	only isco
single	acrobat	agent	only wordnet
single	acrobat	analyst.person	only isco
single	acrobat	architect	only isco
single	acrobat	athlete	only wordnet
single	acrobat	copywriter	only isco
single	acrobat	developer	only isco
single	acrobat	editor	only isco
single	acrobat	educator	only isco
single	acrobat	engineer	only isco
single	acrobat	epidemiologist	only isco
single	acrobat	expert	only isco
single	acrobat	hearer	only isco
single	acrobat	human	only opencyc
single	acrobat	immunologist	only isco
single	acrobat	mammal	only opencyc
single	acrobat	organism	only wordnet
single	acrobat	person	only wordnet
single	acrobat	physical-object	only wordnet
single	acrobat	reporter	only isco
single	acrobat	research-worker	only isco
single	acrobat	scientist	only isco
single	acrobat	skilled-worker	only opencyc
single	acrobat	specialist	only isco
single	acrobat	sports-announcer	only isco
single	acrobat	structure	only opencyc
single	acrobat	system	only opencyc
single	acrobat	systems-analyst	only isco
single	acrobat	translator	only isco
single	acrobat	vertebrate	only opencyc
single	acrobat	writer	only isco
single	actor	analyst.person	only isco
single	actor	copywriter	only isco
single	actor	developer	only isco
single	actor	editor	only isco
single	actor	educator	only isco
single	actor	epidemiologist	only isco
single	actor	hearer	only isco
single	actor	immunologist	only isco
single	actor	skilled-worker	only opencyc
single	actor	systems-analyst	only isco
single	actor	translator	only isco
single	adjutant	agent	only wordnet
single	adjutant	clerk	only wikidata
single	adjutant	organism	only wordnet
single	adjutant	person	only wordnet
single	adjutant	physical-object	only wordnet
single	adjutant	secretary	only wikidata
single	adjutant	skilled-worker	only wordnet
single	advocate	analyst.person	only isco
single	advocate	copywriter	only isco
single	advocate	developer	only isco
single	advocate	editor	only isco
single	advocate	educator	only isco
single	advocate	epidemiologist	only isco
single	advocate	hearer	only isco
single	advocate	immunologist	only isco
single	advocate	sports-announcer	only isco
single	advocate	systems-analyst	only isco
single	advocate	translator	only isco
single	aeronautical-engineer	adviser	only isco
single	aeronautical-engineer	agent	only wordnet
single	aeronautical-engineer	analyst.person	only isco
single	aeronautical-engineer	architect	only isco
single	aeronautical-engineer	artist	only isco
single	aeronautical-engineer	copywriter	only isco
single	aeronautical-engineer	developer	only isco
single	aeronautical-engineer	educator	only isco
single	aeronautical-engineer	epidemiologist	only isco
single	aeronautical-engineer	expert	only isco
single	aeronautical-engineer	hearer	only isco
single	aeronautical-engineer	immunologist	only isco
single	aeronautical-engineer	organism	only wordnet
single	aeronautical-engineer	person	only wordnet
single	aeronautical-engineer	physical-object	only wordnet
single	aeronautical-engineer	professional	only isco
single	aeronautical-engineer	research-worker	only isco
single	aeronautical-engineer	scientist	only isco
single	aeronautical-engineer	specialist	only isco
single	aeronautical-engineer	surveyor	only isco
single	aeronautical-engineer	systems-analyst	only isco
single	aeronautical-engineer	writer	only isco
single	aerospace-engineer	adult	only opencyc
single	aerospace-engineer	adviser	only isco
single	aerospace-engineer	agent	only wordnet
single	aerospace-engineer	analyst.person	only isco
single	aerospace-engineer	architect	only isco
single	aerospace-engineer	artist	only isco
single	aerospace-engineer	copywriter	only isco
single	aerospace-engineer	developer	only isco
single	aerospace-engineer	educator	only isco
single	aerospace-engineer	epidemiologist	only isco
single	aerospace-engineer	expert	only isco
single	aerospace-engineer	hearer	only isco
single	aerospace-engineer	human	only opencyc
single	aerospace-engineer	immunologist	only isco
single	aerospace-engineer	mammal	only opencyc
single	aerospace-engineer	organism	only wordnet
single	aerospace-engineer	person	only wordnet
single	aerospace-engineer	physical-object	only wordnet
single	aerospace-engineer	research-worker	only isco
single	aerospace-engineer	scientist	only isco
single	aerospace-engineer	skilled-worker	only opencyc
single	aerospace-engineer	specialist	only isco
single	aerospace-engineer	structure	only opencyc
single	aerospace-engineer	surveyor	only isco
single	aerospace-engineer	system	only opencyc
single	aerospace-engineer	systems-analyst	only isco
single	aerospace-engineer	vertebrate	only opencyc
single	aerospace-engineer	writer	only isco
single	agriculturist	agent	only wordnet
single	agriculturist	attribute	only sumo
single	agriculturist	farmer	only wordnet
single	agriculturist	human	only opencyc
single	agriculturist	mammal	only opencyc
single	agriculturist	organism	only wordnet
single	agriculturist	person	only wordnet
single	agriculturist	physical-object	only wordnet
single	agriculturist	property	only sumo
single	agriculturist	structure	only opencyc
single	agriculturist	system	only opencyc
single	agriculturist	vertebrate	only opencyc
single	agronomist	adult	only opencyc
single	agronomist	adviser	only isco
single	agronomist	agent	only wordnet
single	agronomist	analyst.person	only isco
single	agronomist	architect	only isco
single	agronomist	artist	only isco
single	agronomist	attribute	only sumo
single	agronomist	copywriter	only isco
single	agronomist	developer	only isco
single	agronomist	educator	only isco
single	agronomist	epidemiologist	only isco
single	agronomist	hearer	only isco
single	agronomist	human	only opencyc
single	agronomist	immunologist	only isco
single	agronomist	mammal	only opencyc
single	agronomist	organism	only wordnet
single	agronomist	person	only wordnet
single	agronomist	physical-object	only wordnet
single	agronomist	professional	only isco
single	agronomist	property	only sumo
single	agronomist	research-worker	only isco
single	agronomist	specialist	only isco
single	agronomist	structure	only opencyc
single	agronomist	surveyor	only isco
single	agronomist	system	only opencyc
single	agronomist	systems-analyst	only isco
single	agronomist	toxicologist	only isco
single	agronomist	vertebrate	only opencyc
single	agronomist	writer	only isco
single	aide	agent	only wordnet
single	aide	assistant	only wordnet
single	aide	attribute	only sumo
single	aide	cameraman	only isco
single	aide	detective	only isco
single	aide	inspector	only isco
single	aide	man	only isco
single	aide	organism	only wordnet
single	aide	paralegal	only isco
single	aide	person	only wordnet
single	aide	physical-object	only wordnet
single	aide	promoter	only isco
single	aide	property	only sumo
single	aide	supervisor	only isco
single	aide	technician	only isco
single	aide	woman	only isco
single	ambassador	adult	only opencyc
single	ambassador	agent	only wordnet
single	ambassador	chairman	only isco
single	ambassador	chancellor-of-the-exchequer	only isco
single	ambassador	chief	only isco
single	ambassador	general-manager	only isco
single	ambassador	governor	only isco
single	ambassador	human	only opencyc
single	ambassador	mammal	only opencyc
single	ambassador	official	only wordnet
single	ambassador	organism	only wordnet
single	ambassador	person	only wordnet
single	ambassador	physical-object	only wordnet
single	ambassador	president.person	only isco
single	ambassador	professional	only opencyc
single	ambassador	secretary-general	only isco
single	ambassador	structure	only opencyc
single	ambassador	system	only opencyc
single	ambassador	vertebrate	only opencyc
single	analyst	analyst.person	only isco
single	analyst	copywriter	only isco
single	analyst	developer	only isco
single	analyst	editor	only isco
single	analyst	educator	only isco
single	analyst	epidemiologist	only isco
single	analyst	hearer	only isco
single	analyst	immunologist	only isco
single	analyst	sports-announcer	only isco
single	analyst	translator	only isco
single	analyst.person	agent	only wordnet
single	analyst.person	amateur	only sumo
single	analyst.person	ambiance	only sumo
single	analyst.person	attribute	only sumo
single	analyst.person	circumstance	only sumo
single	analyst.person	civilisation	only sumo
single	analyst.person	crowd	only sumo
single	analyst.person	custom	only sumo
single	analyst.person	danger	only sumo
single	analyst.person	freedom	only sumo
single	analyst.person	hero	only sumo
single	analyst.person	lap	only sumo
single	analyst.person	literary-works	only sumo
single	analyst.person	normal	only sumo
single	analyst.person	organism	only wordnet
single	analyst.person	person	only wordnet
single	analyst.person	physical-object	only wordnet
single	analyst.person	point-of-view	only sumo
single	analyst.person	practice	only sumo
single	analyst.person	property	only sumo
single	analyst.person	society	only sumo
single	analyst.person	status	only sumo
single	analyst.person	tension	only sumo
single	analyst.person	way	only sumo
single	analyst.person	worker	only isco
single	anatomist	adviser	only isco
single	anatomist	agent	only wordnet
single	anatomist	analyst.person	only isco
single	anatomist	architect	only isco
single	anatomist	artist	only isco
single	anatomist	attribute	only sumo
single	anatomist	copywriter	only isco
single	anatomist	developer	only isco
single	anatomist	doctor	only wikidata
single	anatomist	educator	only isco
single	anatomist	engineer	only isco
single	anatomist	epidemiologist	only isco
single	anatomist	hearer	only isco
single	anatomist	immunologist	only isco
single	anatomist	organism	only wordnet
single	anatomist	person	only wordnet
single	anatomist	physical-object	only wordnet
single	anatomist	professional	only isco
single	anatomist	property	only sumo
single	anatomist	specialist	only isco
single	anatomist	surveyor	only isco
single	anatomist	systems-analyst	only isco
single	anatomist	toxicologist	only isco
single	anatomist	worker	only isco
single	anatomist	writer	only isco
single	anatomist	zoologist	only wikidata
single	anchorman	adviser	only isco
single	anchorman	agent	only wordnet
single	anchorman	analyst.person	only isco
single	anchorman	architect	only isco
single	anchorman	artist	only isco
single	anchorman	attribute	only sumo
single	anchorman	communicator	only wordnet
single	anchorman	copywriter	only isco
single	anchorman	developer	only isco
single	anchorman	editor	only isco
single	anchorman	educator	only isco
single	anchorman	engineer	only isco
single	anchorman	epidemiologist	only isco
single	anchorman	expert	only isco
single	anchorman	hearer	only isco
single	anchorman	immunologist	only isco
single	anchorman	organism	only wordnet
single	anchorman	person	only wordnet
single	anchorman	physical-object	only wordnet
single	anchorman	professional	only isco
single	anchorman	property	only sumo
single	anchorman	research-worker	only isco
single	anchorman	scientist	only isco
single	anchorman	specialist	only isco
single	anchorman	sports-announcer	only isco
single	anchorman	systems-analyst	only isco
single	anchorman	translator	only isco
single	anchorman	worker	only isco
single	anchorman	writer	only isco
single	animal-trainer	agent	only wordnet
single	animal-trainer	attribute	only sumo
single	animal-trainer	human	only opencyc
single	animal-trainer	leader	only wordnet
single	animal-trainer	mammal	only opencyc
single	animal-trainer	organism	only wordnet
single	animal-trainer	person	only wordnet
single	animal-trainer	physical-object	only wordnet
single	animal-trainer	property	only sumo
single	animal-trainer	skilled-worker	only opencyc
single	animal-trainer	structure	only opencyc
single	animal-trainer	system	only opencyc
single	animal-trainer	vertebrate	only opencyc
single	announcer	adviser	only isco
single	announcer	analyst.person	only isco
single	announcer	animal	only sumo
single	announcer	architect	only isco
single	announcer	artist	only isco
single	announcer	body	only sumo
single	announcer	communicator	only wordnet
single	announcer	copywriter	only isco
single	announcer	developer	only isco
single	announcer	editor	only isco
single	announcer	educator	only isco
single	announcer	engineer	only isco
single	announcer	epidemiologist	only isco
single	announcer	expert	only isco
single	announcer	hearer	only isco
single	announcer	immunologist	only isco
single	announcer	populace	only sumo
single	announcer	professional	only isco
single	announcer	reporter	only isco
single	announcer	research-worker	only isco
single	announcer	scientist	only isco
single	announcer	self	only sumo
single	announcer	specialist	only isco
single	announcer	species	only sumo
single	announcer	structure	only opencyc
single	announcer	system	only opencyc
single	announcer	systems-analyst	only isco
single	announcer	translator	only isco
single	announcer	worker	only isco
single	announcer	writer	only isco
single	anthropologist	adult	only opencyc
single	anthropologist	adviser	only isco
single	anthropologist	agent	only wordnet
single	anthropologist	analyst.person	only isco
single	anthropologist	architect	only isco
single	anthropologist	artist	only isco
single	anthropologist	copywriter	only isco
single	anthropologist	developer	only isco
single	anthropologist	editor	only isco
single	anthropologist	educator	only isco
single	anthropologist	engineer	only isco
single	anthropologist	epidemiologist	only isco
single	anthropologist	expert	only isco
single	anthropologist	hearer	only isco
single	anthropologist	human	only opencyc
single	anthropologist	immunologist	only isco
single	anthropologist	mammal	only opencyc
single	anthropologist	organism	only wordnet
single	anthropologist	person	only wordnet
single	anthropologist	physical-object	only wordnet
single	anthropologist	professional	only isco
single	anthropologist	reporter	only isco
single	anthropologist	specialist	only isco
single	anthropologist	sports-announcer	only isco
single	anthropologist	structure	only opencyc
single	anthropologist	system	only opencyc
single	anthropologist	systems-analyst	only isco
single	anthropologist	translator	only isco
single	anthropologist	vertebrate	only opencyc
single	anthropologist	writer	only isco
single	applicant	beater	only isco
single	applicant	blaster	only isco
single	applicant	bodybuilder	only isco
single	applicant	cabinetmaker	only isco
single	applicant	caster.person	only isco
single	applicant	compositor	only isco
single	applicant	engraver	only isco
single	applicant	fitter	only isco
single	applicant	glassworker	only isco
single	applicant	ironworker	only isco
single	applicant	machinist	only isco
single	applicant	maker	only isco
single	applicant	mender	only isco
single	applicant	refinisher	only isco
single	applicant	rigger	only isco
single	applicant	shipwright	only isco
single	applicant	smith	only isco
single	applicant	splitter	only isco
single	applicant	sprayer	only isco
single	applicant	stainer	only isco
single	applicant	stonecutter	only isco
single	applicant	tuner	only isco
single	applicant	varnisher	only isco
single	applicant	welder	only isco
single	applicant	woodcarver	only isco
single	applicant	woodworker	only isco
single	appraiser	adult	only opencyc
single	appraiser	agent	only wordnet
single	appraiser	attribute	only sumo
single	appraiser	authority	only wordnet
single	appraiser	broker	only isco
single	appraiser	cameraman	only isco
single	appraiser	detective	only isco
single	appraiser	expert	only wordnet
single	appraiser	human	only opencyc
single	appraiser	inspector	only isco
single	appraiser	investment-banker	only isco
single	appraiser	mammal	only opencyc
single	appraiser	man	only isco
single	appraiser	organism	only wordnet
single	appraiser	paralegal	only isco
single	appraiser	person	only wordnet
single	appraiser	physical-object	only wordnet
single	appraiser	professional	only opencyc
single	appraiser	promoter	only isco
single	appraiser	property	only sumo
single	appraiser	skilled-worker	only opencyc
single	appraiser	structure	only opencyc
single	appraiser	supervisor	only isco
single	appraiser	system	only opencyc
single	appraiser	tax-assessor	only isco
single	appraiser	technician	only isco
single	appraiser	trader	only isco
single	appraiser	vertebrate	only opencyc
single	appraiser	woman	only isco
single	arbiter	adviser	only isco
single	arbiter	agent	only wordnet
single	arbiter	analyst.person	only isco
single	arbiter	architect	only isco
single	arbiter	artist	only isco
single	arbiter	attribute	only sumo
single	arbiter	authority	only wordnet
single	arbiter	copywriter	only isco
single	arbiter	developer	only isco
single	arbiter	educator	only isco
single	arbiter	engineer	only isco
single	arbiter	epidemiologist	only isco
single	arbiter	hearer	only isco
single	arbiter	immunologist	only isco
single	arbiter	judge	only wikidata
single	arbiter	jurist	only wikidata
single	arbiter	organism	only wordnet
single	arbiter	person	only wordnet
single	arbiter	physical-object	only wordnet
single	arbiter	property	only sumo
single	arbiter	research-worker	only isco
single	arbiter	scientist	only isco
single	arbiter	systems-analyst	only isco
single	arbiter	writer	only isco
single	archbishop	adult	only opencyc
single	archbishop	adviser	only isco
single	archbishop	agent	only wordnet
single	archbishop	analyst.person	only isco
single	archbishop	architect	only isco
single	archbishop	artist	only isco
single	archbishop	attribute	only wordnet
single	archbishop	copywriter	only isco
single	archbishop	developer	only isco
single	archbishop	editor	only isco
single	archbishop	educator	only isco
single	archbishop	engineer	only isco
single	archbishop	epidemiologist	only isco
single	archbishop	expert	only isco
single	archbishop	hearer	only isco
single	archbishop	human	only opencyc
single	archbishop	immunologist	only isco
single	archbishop	leader	only wordnet
single	archbishop	mammal	only opencyc
single	archbishop	organism	only wordnet
single	archbishop	person	only wordnet
single	archbishop	physical-object	only wordnet
single	archbishop	priest	only wordnet
single	archbishop	reporter	only isco
single	archbishop	research-worker	only isco
single	archbishop	scientist	only isco
single	archbishop	skilled-worker	only opencyc
single	archbishop	specialist	only isco
single	archbishop	sports-announcer	only isco
single	archbishop	state	only wordnet
single	archbishop	status	only wordnet
single	archbishop	structure	only opencyc
single	archbishop	system	only opencyc
single	archbishop	systems-analyst	only isco
single	archbishop	translator	only isco
single	archbishop	vertebrate	only opencyc
single	archbishop	writer	only isco
single	archeologist	adviser	only isco
single	archeologist	agent	only wordnet
single	archeologist	analyst.person	only isco
single	archeologist	anthropologist	only wordnet
single	archeologist	architect	only isco
single	archeologist	artist	only isco
single	archeologist	copywriter	only isco
single	archeologist	developer	only isco
single	archeologist	editor	only isco
single	archeologist	educator	only isco
single	archeologist	engineer	only isco
single	archeologist	epidemiologist	only isco
single	archeologist	expert	only isco
single	archeologist	hearer	only isco
single	archeologist	immunologist	only isco
single	archeologist	organism	only wordnet
single	archeologist	person	only wordnet
single	archeologist	physical-object	only wordnet
single	archeologist	professional	only isco
single	archeologist	reporter	only isco
single	archeologist	research-worker	only isco
single	archeologist	social-scientist	only wordnet
single	archeologist	specialist	only isco
single	archeologist	sports-announcer	only isco
single	archeologist	systems-analyst	only isco
single	archeologist	translator	only isco
single	archeologist	worker	only isco
single	archeologist	writer	only isco
single	archivist	adviser	only isco
single	archivist	agent	only wordnet
single	archivist	analyst.person	only isco
single	archivist	architect	only isco
single	archivist	artist	only isco
single	archivist	attribute	only sumo
single	archivist	copywriter	only isco
single	archivist	developer	only isco
single	archivist	editor	only isco
single	archivist	educator	only isco
single	archivist	engineer	only isco
single	archivist	epidemiologist	only isco
single	archivist	expert	only isco
single	archivist	hearer	only isco
single	archivist	human	only opencyc
single	archivist	immunologist	only isco
single	archivist	mammal	only opencyc
single	archivist	organism	only wordnet
single	archivist	person	only wordnet
single	archivist	physical-object	only wordnet
single	archivist	professional	only isco
single	archivist	property	only sumo
single	archivist	reporter	only isco
single	archivist	research-worker	only isco
single	archivist	scientist	only isco
single	archivist	specialist	only isco
single	archivist	sports-announcer	only isco
single	archivist	structure	only opencyc
single	archivist	system	only opencyc
single	archivist	systems-analyst	only isco
single	archivist	translator	only isco
single	archivist	vertebrate	only opencyc
single	archivist	writer	only isco
single	art-critic	adult	only wordnet
single	art-critic	adviser	only isco
single	art-critic	agent	only wordnet
single	art-critic	analyst.person	only isco
single	art-critic	architect	only isco
single	art-critic	artist	only isco
single	art-critic	attribute	only sumo
single	art-critic	copywriter	only isco
single	art-critic	developer	only isco
single	art-critic	editor	only isco
single	art-critic	educator	only isco
single	art-critic	engineer	only isco
single	art-critic	epidemiologist	only isco
single	art-critic	expert	only isco
single	art-critic	hearer	only isco
single	art-critic	immunologist	only isco
single	art-critic	organism	only wordnet
single	art-critic	physical-object	only wordnet
single	art-critic	property	only sumo
single	art-critic	reporter	only isco
single	art-critic	research-worker	only isco
single	art-critic	scientist	only isco
single	art-critic	specialist	only isco
single	art-critic	sports-announcer	only isco
single	art-critic	systems-analyst	only isco
single	art-critic	translator	only isco
single	art-critic	worker	only isco
single	art-critic	writer	only isco
single	artist's-model	adjutant	only isco
single	artist's-model	adult	only opencyc
single	artist's-model	agent	only wordnet
single	artist's-model	assistant	only wordnet
single	artist's-model	attribute	only sumo
single	artist's-model	bodyguard	only isco
single	artist's-model	concierge	only isco
single	artist's-model	guard	only isco
single	artist's-model	host	only isco
single	artist's-model	hostess	only isco
single	artist's-model	human	only opencyc
single	artist's-model	mammal	only opencyc
single	artist's-model	mannequin	only wikidata
single	artist's-model	organism	only wordnet
single	artist's-model	person	only wordnet
single	artist's-model	physical-object	only wordnet
single	artist's-model	poser	only wordnet
single	artist's-model	professional	only opencyc
single	artist's-model	property	only sumo
single	artist's-model	salesclerk	only isco
single	artist's-model	seller	only isco
single	artist's-model	skilled-worker	only opencyc
single	artist's-model	structure	only opencyc
single	artist's-model	system	only opencyc
single	artist's-model	vertebrate	only opencyc
single	assayer	adviser	only isco
single	assayer	agent	only wordnet
single	assayer	architect	only isco
single	assayer	artist	only isco
single	assayer	attribute	only sumo
single	assayer	copywriter	only isco
single	assayer	developer	only isco
single	assayer	educator	only isco
single	assayer	engineer	only isco
single	assayer	epidemiologist	only isco
single	assayer	hearer	only isco
single	assayer	immunologist	only isco
single	assayer	organism	only wordnet
single	assayer	person	only wordnet
single	assayer	physical-object	only wordnet
single	assayer	professional	only isco
single	assayer	property	only sumo
single	assayer	research-worker	only isco
single	assayer	scientist	only isco
single	assayer	specialist	only isco
single	assayer	surveyor	only isco
single	assayer	systems-analyst	only isco
single	assayer	worker	only isco
single	assayer	writer	only isco
single	associate	adviser	only isco
single	associate	agent	only wordnet
single	associate	analyst.person	only isco
single	associate	architect	only isco
single	associate	artist	only isco
single	associate	attribute	only sumo
single	associate	copywriter	only isco
single	associate	developer	only isco
single	associate	educator	only isco
single	associate	engineer	only isco
single	associate	epidemiologist	only isco
single	associate	expert	only isco
single	associate	hearer	only isco
single	associate	human	only opencyc
single	associate	immunologist	only isco
single	associate	mammal	only opencyc
single	associate	organism	only wordnet
single	associate	person	only wordnet
single	associate	physical-object	only wordnet
single	associate	professional	only isco
single	associate	property	only sumo
single	associate	research-worker	only isco
single	associate	scientist	only isco
single	associate	specialist	only isco
single	associate	structure	only opencyc
single	associate	surveyor	only isco
single	associate	system	only opencyc
single	associate	systems-analyst	only isco
single	associate	toxicologist	only isco
single	associate	vertebrate	only opencyc
single	associate	worker	only isco
single	associate	writer	only isco
single	astrologer	adjutant	only isco
single	astrologer	agent	only wordnet
single	astrologer	attribute	only sumo
single	astrologer	bodyguard	only isco
single	astrologer	concierge	only isco
single	astrologer	guard	only isco
single	astrologer	host	only isco
single	astrologer	hostess	only isco
single	astrologer	human	only opencyc
single	astrologer	intellect	only opencyc
single	astrologer	mammal	only opencyc
single	astrologer	organism	only wordnet
single	astrologer	person	only wordnet
single	astrologer	physical-object	only wordnet
single	astrologer	property	only sumo
single	astrologer	stewardess	only isco
single	astrologer	structure	only opencyc
single	astrologer	system	only opencyc
single	astrologer	vertebrate	only opencyc
single	astrologer	worker	only isco
single	astrophysicist	adviser	only isco
single	astrophysicist	agent	only wordnet
single	astrophysicist	analyst.person	only isco
single	astrophysicist	architect	only isco
single	astrophysicist	artist	only isco
single	astrophysicist	copywriter	only isco
single	astrophysicist	developer	only isco
single	astrophysicist	educator	only isco
single	astrophysicist	engineer	only isco
single	astrophysicist	epidemiologist	only isco
single	astrophysicist	expert	only isco
single	astrophysicist	hearer	only isco
single	astrophysicist	immunologist	only isco
single	astrophysicist	organism	only wordnet
single	astrophysicist	person	only wordnet
single	astrophysicist	physical-object	only wordnet
single	astrophysicist	professional	only isco
single	astrophysicist	specialist	only isco
single	astrophysicist	surveyor	only isco
single	astrophysicist	systems-analyst	only isco
single	astrophysicist	worker	only isco
single	astrophysicist	writer	only isco
single	athlete	cameraman	only isco
