# QID	depth	note — bounded P279 walks for the space pack; every QID resolved by exact label + description (tools/resolve_labels.py) or verified by label, 2026-09-03; the Sun, the eight planets, the well-known dwarf planets and moons, the ISS, Hubble, JWST, the Voyagers, Apollo 11 and Sputnik 1 INCLUDED as instances
Q7217761	0	crewed-spacecraft
Q957055	0	space-capsule
Q697175	0	launch-vehicle
Q335225	0	rocket-engine
Q860308	0	liquid-propellant-rocket
Q280602	0	solid-propellant-rocket
Q30128	0	reusable-launch-system
Q194188	0	spaceport
Q1353183	0	launch-pad
Q797476	0	rocket-launch
Q218455	0	orbital-spaceflight
Q832435	0	suborbital-spaceflight
Q752783	0	human-spaceflight
Q223571	0	space-suit
Q1093759	0	space-rendezvous
Q531716	0	atmospheric-entry
Q763288	0	lander
Q643962	0	planetary-rover
Q928667	0	orbiter
Q1093833	0	sample-return-mission
Q25271	0	international-space-station
Q2513	0	hubble-space-telescope
Q186447	0	james-webb-space-telescope
Q48469	0	voyager-1
Q48475	0	voyager-2
Q46611	0	apollo-program
Q43653	0	apollo-11
Q80811	0	sputnik-1
Q48806	0	space-shuttle
Q249091	0	falcon-9
Q54363	0	saturn-v
Q579421	0	soyuz-spacecraft
Q149918	0	communications-satellite
Q209363	0	weather-satellite
Q854845	0	earth-observation-satellite
Q1285444	0	navigation-satellite
Q466421	0	reconnaissance-satellite
Q1142930	0	cubesat
Q275450	0	space-debris
Q693564	0	kessler-syndrome
Q584093	0	space-weather
Q130011	0	geomagnetic-storm
Q23548	0	nasa
Q42262	0	european-space-agency
Q229058	0	isro
Q320644	0	cnsa
Q193701	0	spacex
Q6867	0	international-astronomical-union
Q4213	1	telescope
Q35273	0	optical-telescope
Q216778	0	refracting-telescope
Q35221	0	reflecting-telescope
Q184356	0	radio-telescope
Q62832	0	observatory
Q148319	0	planetarium
Q328720	0	armillary-sphere
Q483666	0	spectroscopy
Q1073340	0	astronomical-photometry
Q850283	0	interferometry
Q506922	0	adaptive-optics
Q206717	0	planetary-system
Q595871	0	star-system
Q6472	0	stellar-evolution
Q3270143	0	hertzsprung-russell-diagram
Q471702	0	nucleosynthesis
Q181741	0	event-horizon
Q109144	0	tidal-locking
Q232086	0	roche-limit
Q498792	0	hill-sphere
Q809690	0	barycenter
Q120200	0	ephemeris
Q605175	1	astronomical-catalog
Q14530	0	messier-object
Q14534	0	new-general-catalogue
Q105616	0	bayer-designation
Q850950	0	star-catalogue
Q180644	0	light-pollution
Q280855	0	astrophotography
Q560575	0	amateur-astronomy
