kind	sub	sup	detail
single	cosmetic-surgeon	professional	only wordnet
single	cosmetic-surgeon	property	only sumo
single	cough	cognition	only wordnet
single	cough	event	only sumo
single	cough	evidence	only wordnet
single	counterirritant	agent	only wordnet
single	counterirritant	material	only sumo
single	country-doctor	adult	only wordnet
single	country-doctor	agent	only wordnet
single	country-doctor	doctor	only wordnet
single	country-doctor	medical-practitioner	only wordnet
single	country-doctor	organism	only wordnet
single	country-doctor	person	only wordnet
single	country-doctor	physical-object	only wordnet
single	country-doctor	professional	only wordnet
single	courtesy	quack	only sumo
single	crack-up	symptomatic-effect	only sumo
single	cramp	cognition	only wordnet
single	cramp	evidence	only wordnet
single	cramp	illness	only opencyc
single	cramp	situation	only opencyc
single	craniotomy	accomplishment	only sumo
single	craniotomy	therapy	only sumo
single	craniotomy	volition	only sumo
single	crepitation-rale	cognition	only wordnet
single	crepitation-rale	evidence	only wordnet
single	crimea-congo-hemorrhagic-fever	attribute	only wordnet
single	crimea-congo-hemorrhagic-fever	condition	only wordnet
single	crimea-congo-hemorrhagic-fever	state	only wordnet
single	crimea-congo-hemorrhagic-fever	viral-infection	only wordnet
single	crisis	quack	only sumo
single	crisis-intervention	accomplishment	only sumo
single	crisis-intervention	procedure	only sumo
single	crisis-intervention	tending	only wordnet
single	crisis-intervention	volition	only sumo
single	crisis-intervention	work	only wordnet
single	cryocautery	accomplishment	only sumo
single	cryocautery	operation	only wordnet
single	cryocautery	therapy	only sumo
single	cryocautery	volition	only sumo
single	cryosurgery	act	only wordnet
single	cryosurgery	activity	only wordnet
single	cryosurgery	procedure	only wordnet
single	cryosurgery	visit	only sumo
single	culdoscope	instrument	only wordnet
single	culdoscope	physical-object	only wordnet
single	curettage	act	only wordnet
single	curettage	activity	only wordnet
single	curettage	procedure	only wordnet
single	curettage	visit	only sumo
single	curette	instrument	only wordnet
single	curette	physical-object	only wordnet
single	cutaneous-leishmaniasis	condition	only wordnet
single	cutaneous-leishmaniasis	property	only sumo
single	cutaneous-leishmaniasis	protozoal-infection	only wordnet
single	cutaneous-leishmaniasis	state	only wordnet
single	cutaneous-leishmaniasis	symptomatic-effect	only sumo
single	cyanosis	cognition	only wordnet
single	cyanosis	evidence	only wordnet
single	cyanosis	illness	only opencyc
single	cyanosis	situation	only opencyc
single	cyclodestructive-surgery	accomplishment	only sumo
single	cyclodestructive-surgery	therapy	only sumo
single	cyclodestructive-surgery	volition	only sumo
single	cycloserine	agent	only wordnet
single	cycloserine	drug	only wordnet
single	cycloserine	material	only sumo
single	cycloserine	medication	only wordnet
single	cystocele	attribute	only wordnet
single	cystocele	condition	only wordnet
single	cystocele	event	only sumo
single	cystocele	hernia	only wordnet
single	cystocele	state	only wordnet
single	cystocele	tissue-rupture	only wordnet
single	cytotoxic-drug	agent	only wordnet
single	cytotoxic-drug	drug	only wordnet
single	cytotoxic-drug	material	only sumo
single	damage	quack	only sumo
single	dash	quack	only sumo
single	dearth	quack	only sumo
single	debridement	accomplishment	only sumo
single	debridement	therapy	only sumo
single	debridement	volition	only sumo
single	decongestant	agent	only wordnet
single	decongestant	material	only sumo
single	decongestant	medicine	only opencyc
single	decortication	accomplishment	only sumo
single	decortication	action	only opencyc
single	decortication	situation	only opencyc
single	decortication	therapy	only sumo
single	decortication	volition	only sumo
single	defense-mechanism	event	only sumo
single	deficiency-disease	condition	only wordnet
single	deficiency-disease	illness	only wordnet
single	deficiency-disease	property	only sumo
single	deficiency-disease	state	only wordnet
single	deficiency-disease	symptomatic-effect	only sumo
single	delirium-tremens	condition	only wordnet
single	delirium-tremens	inclination	only sumo
single	delirium-tremens	mentality	only sumo
single	delirium-tremens	property	only sumo
single	delirium-tremens	state	only wordnet
single	delirium-tremens	symptomatic-effect	only sumo
single	delirium-tremens	trait	only sumo
single	dementia	condition	only wordnet
single	dementia	event	only opencyc
single	dementia	illness	only opencyc
single	dementia	inclination	only sumo
single	dementia	mentality	only sumo
single	dementia	property	only sumo
single	dementia	situation	only opencyc
single	dementia	state	only wordnet
single	dementia	symptomatic-effect	only sumo
single	dementia	trait	only sumo
single	demulcent	agent	only wordnet
single	demulcent	drug	only wordnet
single	demulcent	material	only sumo
single	dental-appliance	physical-object	only wordnet
single	dental-bonding	cognition	only wordnet
single	dental-bonding	measure	only sumo
single	dental-bonding	routine	only sumo
single	dental-crown	device	only wordnet
single	dental-crown	physical-object	only wordnet
single	dental-filling	artifact	only wordnet
single	dental-filling	device	only wordnet
single	dental-filling	material	only sumo
single	dental-filling	physical-object	only wordnet
single	dental-filling	substance	only sumo
single	dental-impression	information	only sumo
single	dental-impression	physical-object	only wordnet
single	dental-occlusion	arrangement-scheme	only sumo
single	dental-procedure	accomplishment	only sumo
single	dental-procedure	therapy	only sumo
single	dental-procedure	volition	only sumo
single	dental-surgeon	adult	only wordnet
single	dental-surgeon	agent	only wordnet
single	dental-surgeon	attribute	only sumo
single	dental-surgeon	medical-practitioner	only wordnet
single	dental-surgeon	organism	only wordnet
single	dental-surgeon	person	only wordnet
single	dental-surgeon	physical-object	only wordnet
single	dental-surgeon	professional	only wordnet
single	dental-surgeon	property	only sumo
single	dental-surgery	cognition	only wordnet
single	dental-surgery	medical-specialty	only wordnet
single	dental-surgery	medicine	only wordnet
single	dental-surgery	natural-science	only wordnet
single	dental-surgery	science	only wordnet
single	dentistry	action	only opencyc
single	dentistry	cognition	only wordnet
single	dentistry	event	only opencyc
single	dentistry	natural-science	only wordnet
single	dentistry	science	only wordnet
single	dentistry	situation	only opencyc
single	depressed-fracture	attribute	only wordnet
single	depressed-fracture	condition	only wordnet
single	depressed-fracture	event	only sumo
single	depressed-fracture	state	only wordnet
single	depression	quack	only sumo
single	derangement	condition	only wordnet
single	derangement	property	only sumo
single	derangement	state	only wordnet
single	dermatologist	agent	only wordnet
single	dermatologist	attribute	only sumo
single	dermatologist	human	only opencyc
single	dermatologist	mammal	only opencyc
single	dermatologist	medical-practitioner	only wordnet
single	dermatologist	organism	only wordnet
single	dermatologist	person	only wordnet
single	dermatologist	physical-object	only wordnet
single	dermatologist	property	only sumo
single	dermatologist	structure	only opencyc
single	dermatologist	vertebrate	only opencyc
single	dermatologist	worker	only opencyc
single	dermatology	cognition	only wordnet
single	dermatology	medicine	only wordnet
single	dermatology	natural-science	only wordnet
single	dermatology	science	only wordnet
single	dermatome	instrument	only wordnet
single	dermatome	physical-object	only wordnet
single	desensitization-technique	accomplishment	only sumo
single	desensitization-technique	procedure	only sumo
single	desensitization-technique	psychotherapy-treatment	only wordnet
single	desensitization-technique	tending	only wordnet
single	desensitization-technique	volition	only sumo
single	desensitization-technique	work	only wordnet
single	deservingness	quack	only sumo
single	destiny	quack	only sumo
single	diagnostician	adult	only wordnet
single	diagnostician	agent	only wordnet
single	diagnostician	attribute	only sumo
single	diagnostician	medical-practitioner	only wordnet
single	diagnostician	organism	only wordnet
single	diagnostician	person	only wordnet
single	diagnostician	physical-object	only wordnet
single	diagnostician	professional	only wordnet
single	diagnostician	property	only sumo
single	dialyzer	machine	only sumo
single	dialyzer	machinery	only sumo
single	dialyzer	physical-object	only wordnet
single	diaphoretic	agent	only wordnet
single	diaphoretic	drug	only wordnet
single	diaphoretic	material	only sumo
single	diarrhea	cognition	only wordnet
single	diarrhea	event	only opencyc
single	diarrhea	evidence	only wordnet
single	diarrhea	illness	only opencyc
single	diarrhea	situation	only opencyc
single	diastasis	attribute	only wordnet
single	diastasis	condition	only wordnet
single	diastasis	event	only sumo
single	diastasis	state	only wordnet
single	diathermy-machine	machine	only sumo
single	diathermy-machine	machinery	only sumo
single	diathermy-machine	physical-object	only wordnet
single	difficulty	quack	only sumo
single	digital-clubbing	cognition	only wordnet
single	digital-clubbing	event	only sumo
single	digital-clubbing	evidence	only wordnet
single	dignity	quack	only sumo
single	dihydrostreptomycin	agent	only wordnet
single	dihydrostreptomycin	drug	only wordnet
single	dihydrostreptomycin	material	only sumo
single	dihydrostreptomycin	medication	only wordnet
single	dilation-and-curettage	act	only wordnet
single	dilation-and-curettage	action	only opencyc
single	dilation-and-curettage	activity	only wordnet
single	dilation-and-curettage	procedure	only wordnet
single	dilation-and-curettage	situation	only opencyc
single	dilation-and-curettage	visit	only sumo
single	dilation-and-curettage	work	only opencyc
single	dilator	instrument	only wordnet
single	dilator	physical-object	only wordnet
single	dilemma	quack	only sumo
single	diplomate	adult	only wordnet
single	diplomate	agent	only wordnet
single	diplomate	attribute	only sumo
single	diplomate	doctor	only wordnet
single	diplomate	medical-practitioner	only wordnet
single	diplomate	organism	only wordnet
single	diplomate	person	only wordnet
single	diplomate	physical-object	only wordnet
single	diplomate	professional	only wordnet
single	diplomate	property	only sumo
single	disability	symptomatic-effect	only sumo
single	disadvantage	quack	only sumo
single	disagreement	quack	only sumo
single	discourtesy	quack	only sumo
single	discovery	quack	only sumo
single	discrimination	quack	only sumo
single	disease	symptomatic-effect	only sumo
single	disease-carrier	animal	only sumo
single	disease-carrier	body	only sumo
single	disease-carrier	human	only sumo
single	disease-carrier	mammal	only sumo
single	disease-carrier	populace	only sumo
single	disease-carrier	self	only sumo
single	disease-carrier	species	only sumo
single	disease-carrier	vertebrate	only sumo
single	disease-mimesis	condition	only wordnet
single	disease-mimesis	illness	only wordnet
single	disease-mimesis	property	only sumo
single	disease-mimesis	state	only wordnet
single	disease-mimesis	symptomatic-effect	only sumo
single	disease-of-the-neuromuscular-junction	condition	only wordnet
single	disease-of-the-neuromuscular-junction	illness	only wordnet
single	disease-of-the-neuromuscular-junction	property	only sumo
single	disease-of-the-neuromuscular-junction	state	only wordnet
single	disease-of-the-neuromuscular-junction	symptomatic-effect	only sumo
single	disease-prevalence	number	only sumo
single	disease-prevalence	quantity	only sumo
single	disgrace	quack	only sumo
single	disorderliness	quack	only sumo
single	displaced-fracture	attribute	only wordnet
single	displaced-fracture	condition	only wordnet
single	displaced-fracture	event	only sumo
single	displaced-fracture	state	only wordnet
single	disregard	quack	only sumo
single	distortion	quack	only sumo
single	disturbance	quack	only sumo
single	disulfiram	agent	only wordnet
single	disulfiram	drug	only wordnet
single	disulfiram	material	only sumo
single	diuresis	cognition	only wordnet
single	diuresis	event	only sumo
single	diuresis	evidence	only wordnet
single	diverseness	quack	only sumo
single	diverticulum	attribute	only wordnet
single	diverticulum	condition	only wordnet
single	diverticulum	event	only sumo
single	diverticulum	state	only wordnet
single	diverticulum	tissue-rupture	only wordnet
single	dizziness	cognition	only wordnet
single	dizziness	evidence	only wordnet
single	dizziness	situation	only opencyc
single	dog-bite	attribute	only wordnet
single	dog-bite	condition	only wordnet
single	dog-bite	event	only sumo
single	dog-bite	state	only wordnet
single	dog-bite	wound	only wordnet
single	dominance	quack	only sumo
single	domination	quack	only sumo
single	douche	instrument	only wordnet
single	douche	physical-object	only wordnet
single	doxorubicin	agent	only wordnet
single	doxorubicin	drug	only wordnet
single	doxorubicin	material	only sumo
single	doxorubicin	medication	only wordnet
single	doxycycline	agent	only wordnet
single	doxycycline	drug	only wordnet
single	doxycycline	medication	only wordnet
single	doxycycline	medicine	only opencyc
single	doxycycline	substance	only wordnet
single	dpt-vaccine	substance	only wordnet
single	drama	quack	only sumo
single	drip-feed	accomplishment	only sumo
single	drip-feed	medicating	only wordnet
single	drip-feed	procedure	only sumo
single	drip-feed	tending	only wordnet
single	drip-feed	volition	only sumo
single	drip-feed	work	only wordnet
single	drixoral	agent	only wordnet
single	drixoral	drug	only wordnet
single	drixoral	material	only sumo
single	drug-administration	accomplishment	only sumo
single	drug-administration	procedure	only sumo
single	drug-administration	tending	only wordnet
single	drug-administration	volition	only sumo
single	drug-administration	work	only wordnet
single	drug-cocktail	agent	only wordnet
single	drug-cocktail	drug	only wordnet
single	drug-cocktail	material	only sumo
single	drug-cocktail	medicine	only opencyc
single	drug-decoction	event	only sumo
single	drug-decoction	visit	only sumo
single	drug-potentiation	event	only sumo
single	drug-user	symptomatic-effect	only sumo
single	dry-gangrene	property	only sumo
single	dry-gangrene	state	only wordnet
single	dry-gangrene	symptomatic-effect	only sumo
single	dysfunction	event	only opencyc
single	dysfunction	illness	only opencyc
single	dysfunction	property	only sumo
single	dysfunction	situation	only opencyc
single	dysfunction	state	only wordnet
single	dysfunction	symptomatic-effect	only sumo
single	dyspnea	cognition	only wordnet
single	dyspnea	evidence	only wordnet
single	dyspnea	illness	only opencyc
single	dyspnea	respiratory-disease	only opencyc
single	dyspnea	situation	only opencyc
single	ear-doctor	adult	only wordnet
single	ear-doctor	agent	only wordnet
single	ear-doctor	attribute	only sumo
single	ear-doctor	medical-practitioner	only wordnet
single	ear-doctor	organism	only wordnet
single	ear-doctor	person	only wordnet
single	ear-doctor	physical-object	only wordnet
single	ear-doctor	professional	only wordnet
single	ear-doctor	property	only sumo
single	ease	quack	only sumo
single	ebola-hemorrhagic-fever	attribute	only wordnet
single	ebola-hemorrhagic-fever	condition	only wordnet
single	ebola-hemorrhagic-fever	state	only wordnet
single	ebola-hemorrhagic-fever	viral-infection	only wordnet
single	ecchymosis	attribute	only wordnet
single	ecchymosis	bruise	only wordnet
single	ecchymosis	condition	only wordnet
single	ecchymosis	event	only sumo
single	ecchymosis	state	only wordnet
single	echolalia	accomplishment	only sumo
single	echolalia	procedure	only sumo
single	echolalia	volition	only sumo
single	electric-burn	attribute	only wordnet
single	electric-burn	condition	only wordnet
single	electric-burn	event	only sumo
single	electric-burn	state	only wordnet
single	electric-shock-injury	attribute	only wordnet
single	electric-shock-injury	condition	only wordnet
single	electric-shock-injury	event	only sumo
single	electric-shock-injury	state	only wordnet
single	electrocautery	accomplishment	only sumo
single	electrocautery	cautery	only wordnet
single	electrocautery	operation	only wordnet
single	electrocautery	therapy	only sumo
single	electrocautery	volition	only sumo
single	electroconvulsive-therapy	accomplishment	only sumo
single	electroconvulsive-therapy	procedure	only sumo
single	electroconvulsive-therapy	tending	only wordnet
single	electroconvulsive-therapy	volition	only sumo
single	electroconvulsive-therapy	work	only wordnet
single	electroencephalograph	physical-object	only wordnet
single	electrologist	adult	only wordnet
single	electrologist	agent	only wordnet
single	electrologist	attribute	only sumo
single	electrologist	organism	only wordnet
single	electrologist	person	only wordnet
single	electrologist	physical-object	only wordnet
single	electrologist	property	only sumo
single	electromyograph	physical-object	only wordnet
single	electrosurgery	accomplishment	only sumo
single	electrosurgery	therapy	only sumo
single	electrosurgery	volition	only sumo
single	electrotherapy	accomplishment	only sumo
single	electrotherapy	procedure	only sumo
single	electrotherapy	tending	only wordnet
single	electrotherapy	volition	only sumo
single	electrotherapy	work	only wordnet
single	emasculation	act	only wordnet
single	emasculation	activity	only wordnet
single	emasculation	operation	only wordnet
single	emasculation	procedure	only wordnet
single	emasculation	surgical-sterilization	only wordnet
single	embolectomy	act	only wordnet
single	embolectomy	action	only opencyc
single	embolectomy	activity	only wordnet
single	embolectomy	operation	only wordnet
single	embolectomy	procedure	only wordnet
single	embolectomy	situation	only opencyc
single	embolectomy	visit	only sumo
single	embolectomy	work	only opencyc
single	embryologist	adult	only wordnet
single	embryologist	agent	only wordnet
single	embryologist	attribute	only sumo
single	embryologist	medical-practitioner	only wordnet
single	embryologist	organism	only wordnet
single	embryologist	person	only wordnet
single	embryologist	physical-object	only wordnet
single	embryologist	professional	only wordnet
single	embryologist	property	only sumo
single	embryologist	research-worker	only wikidata
single	embryonal-carcinoma	cancer	only wordnet
single	embryonal-carcinoma	condition	only wordnet
single	embryonal-carcinoma	disease	only wordnet
single	embryonal-carcinoma	illness	only wordnet
single	embryonal-carcinoma	malignancy	only wordnet
single	embryonal-carcinoma	property	only sumo
single	embryonal-carcinoma	state	only wordnet
single	embryonal-carcinoma	symptomatic-effect	only sumo
single	embryonal-carcinoma	tissue-growth	only wordnet
single	embryonal-carcinoma	tumor	only wordnet
single	embryonal-rhabdomyosarcoma	cancer	only wordnet
single	embryonal-rhabdomyosarcoma	condition	only wordnet
single	embryonal-rhabdomyosarcoma	disease	only wordnet
single	embryonal-rhabdomyosarcoma	illness	only wordnet
single	embryonal-rhabdomyosarcoma	malignancy	only wordnet
single	embryonal-rhabdomyosarcoma	property	only sumo
single	embryonal-rhabdomyosarcoma	sarcoma	only wordnet
single	embryonal-rhabdomyosarcoma	state	only wordnet
single	embryonal-rhabdomyosarcoma	symptomatic-effect	only sumo
single	embryonal-rhabdomyosarcoma	tissue-growth	only wordnet
single	embryonal-rhabdomyosarcoma	tumor	only wordnet
single	emergency	quack	only sumo
single	emergency-medicine	cognition	only wordnet
single	emergency-medicine	natural-science	only wordnet
single	emergency-medicine	practice-of-medicine	only wikidata
single	emergency-medicine	science	only wordnet
single	emergency-procedure	act	only wordnet
single	emergency-procedure	activity	only wordnet
single	emergency-procedure	event	only wordnet
single	emergency-procedure	measure	only sumo
single	emergency-procedure	routine	only sumo
single	emphasis	quack	only sumo
single	endarterectomy	accomplishment	only sumo
single	endarterectomy	action	only opencyc
single	endarterectomy	situation	only opencyc
single	endarterectomy	therapy	only sumo
single	endarterectomy	volition	only sumo
single	endemic-disease	condition	only wordnet
single	endemic-disease	illness	only wordnet
single	endemic-disease	property	only sumo
single	endemic-disease	state	only wordnet
single	endemic-disease	symptomatic-effect	only sumo
single	endocrinologist	agent	only wordnet
single	endocrinologist	attribute	only sumo
single	endocrinologist	human	only opencyc
single	endocrinologist	mammal	only opencyc
single	endocrinologist	medical-practitioner	only wordnet
single	endocrinologist	organism	only wordnet
single	endocrinologist	person	only wordnet
single	endocrinologist	physical-object	only wordnet
single	endocrinologist	property	only sumo
single	endocrinologist	research-worker	only wikidata
single	endocrinologist	structure	only opencyc
single	endocrinologist	vertebrate	only opencyc
single	endocrinologist	worker	only opencyc
single	endocrinology	cognition	only wordnet
single	endocrinology	medicine	only wordnet
single	endocrinology	natural-science	only wordnet
single	endocrinology	science	only wordnet
single	endodontics	cognition	only wordnet
single	endodontics	medical-specialty	only wordnet
single	endodontics	medicine	only wordnet
single	endodontics	natural-science	only wordnet
single	endodontics	science	only wordnet
single	endodontist	adult	only wordnet
single	endodontist	agent	only wordnet
single	endodontist	attribute	only sumo
single	endodontist	medical-practitioner	only wordnet
single	endodontist	organism	only wordnet
single	endodontist	person	only wordnet
single	endodontist	physical-object	only wordnet
single	endodontist	professional	only wordnet
single	endodontist	property	only sumo
single	endometrial-carcinoma	cancer	only wordnet
single	endometrial-carcinoma	condition	only wordnet
single	endometrial-carcinoma	disease	only wordnet
single	endometrial-carcinoma	illness	only wordnet
single	endometrial-carcinoma	malignancy	only wordnet
single	endometrial-carcinoma	property	only sumo
single	endometrial-carcinoma	state	only wordnet
single	endometrial-carcinoma	symptomatic-effect	only sumo
single	endometrial-carcinoma	tissue-growth	only wordnet
single	endometrial-carcinoma	tumor	only wordnet
single	endoscope	physical-object	only wordnet
single	enterobiasis	amateur	only sumo
single	enterobiasis	ambiance	only sumo
single	enterobiasis	circumstance	only sumo
single	enterobiasis	civilisation	only sumo
single	enterobiasis	crowd	only sumo
single	enterobiasis	custom	only sumo
single	enterobiasis	danger	only sumo
single	enterobiasis	expert	only sumo
single	enterobiasis	freedom	only sumo
single	enterobiasis	lap	only sumo
single	enterobiasis	literary-works	only sumo
single	enterobiasis	normal	only sumo
single	enterobiasis	practice	only sumo
single	enterobiasis	property	only sumo
single	enterobiasis	quack	only sumo
single	enterobiasis	society	only sumo
single	enterobiasis	state	only wordnet
single	enterobiasis	status	only sumo
single	enterobiasis	tension	only sumo
single	enterobiasis	way	only sumo
single	enteropathy	condition	only wordnet
single	enteropathy	illness	only wordnet
single	enteropathy	property	only sumo
single	enteropathy	state	only wordnet
single	enteropathy	symptomatic-effect	only sumo
single	enterostomy	accomplishment	only sumo
single	enterostomy	therapy	only sumo
single	enterostomy	volition	only sumo
single	enucleation	accomplishment	only sumo
single	enucleation	therapy	only sumo
single	enucleation	volition	only sumo
single	eosinopenia	cognition	only wordnet
single	eosinopenia	event	only sumo
single	eosinopenia	evidence	only wordnet
single	eosinophilia	attribute	only sumo
single	eosinophilia	cognition	only wordnet
single	eosinophilia	evidence	only wordnet
single	eosinophilia	property	only sumo
single	eosinophilia	symptomatic-effect	only sumo
single	epidemiology	cognition	only wordnet
single	epidemiology	medicine	only wordnet
single	epidemiology	natural-science	only wordnet
single	epidemiology	science	only wordnet
single	epikeratophakia	accomplishment	only sumo
single	epikeratophakia	plastic-surgery	only wordnet
single	epikeratophakia	therapy	only sumo
single	epikeratophakia	transplant	only wordnet
single	epikeratophakia	volition	only sumo
single	epithelioma	cancer	only wordnet
single	epithelioma	condition	only wordnet
single	epithelioma	disease	only wordnet
single	epithelioma	illness	only wordnet
single	epithelioma	malignancy	only wordnet
single	epithelioma	property	only sumo
single	epithelioma	state	only wordnet
single	epithelioma	symptomatic-effect	only sumo
single	epithelioma	tissue-growth	only wordnet
single	epithelioma	tumor	only wordnet
single	equilibrium	quack	only sumo
single	erythromycin	agent	only wordnet
single	erythromycin	drug	only wordnet
single	erythromycin	material	only sumo
single	erythromycin	medication	only wordnet
single	etiologist	adult	only wordnet
single	etiologist	agent	only wordnet
single	etiologist	attribute	only sumo
single	etiologist	doctor	only wordnet
single	etiologist	medical-practitioner	only wordnet
single	etiologist	medical-specialist	only wordnet
single	etiologist	organism	only wordnet
single	etiologist	person	only wordnet
single	etiologist	physical-object	only wordnet
single	etiologist	professional	only wordnet
single	etiologist	property	only sumo
single	eventration	attribute	only wordnet
single	eventration	condition	only wordnet
single	eventration	event	only sumo
single	eventration	state	only wordnet
single	eventration	tissue-rupture	only wordnet
single	evisceration	accomplishment	only sumo
single	evisceration	therapy	only sumo
single	evisceration	volition	only sumo
single	ewing's-sarcoma	cancer	only wordnet
single	ewing's-sarcoma	condition	only wordnet
single	ewing's-sarcoma	disease	only wordnet
single	ewing's-sarcoma	illness	only wordnet
single	ewing's-sarcoma	malignancy	only wordnet
single	ewing's-sarcoma	property	only sumo
single	ewing's-sarcoma	state	only wordnet
single	ewing's-sarcoma	symptomatic-effect	only sumo
single	ewing's-sarcoma	tissue-growth	only wordnet
single	ewing's-sarcoma	tumor	only wordnet
single	exanthema-subitum	condition	only wordnet
single	exanthema-subitum	illness	only wordnet
single	exanthema-subitum	property	only sumo
single	exanthema-subitum	state	only wordnet
single	exanthema-subitum	symptomatic-effect	only sumo
single	excess	quack	only sumo
single	excrescence	attribute	only wordnet
single	excrescence	condition	only wordnet
single	excrescence	illness	only wordnet
single	excrescence	physical-object	only sumo
single	excrescence	state	only wordnet
single	exemplar	quack	only sumo
single	exenteration	accomplishment	only sumo
single	exenteration	therapy	only sumo
single	exenteration	volition	only sumo
single	exodontics	cognition	only wordnet
single	exodontics	dentistry	only wordnet
single	exodontics	medical-specialty	only wordnet
single	exodontics	medicine	only wordnet
single	exodontics	natural-science	only wordnet
single	exodontics	science	only wordnet
single	exodontist	adult	only wordnet
single	exodontist	agent	only wordnet
single	exodontist	attribute	only sumo
single	exodontist	medical-practitioner	only wordnet
single	exodontist	organism	only wordnet
single	exodontist	person	only wordnet
single	exodontist	physical-object	only wordnet
single	exodontist	professional	only wordnet
single	exodontist	property	only sumo
single	exomphalos	attribute	only wordnet
single	exomphalos	condition	only wordnet
single	exomphalos	event	only sumo
single	exomphalos	state	only wordnet
single	exomphalos	tissue-rupture	only wordnet
single	exophthalmos	cognition	only wordnet
single	exophthalmos	event	only sumo
single	exophthalmos	evidence	only wordnet
single	expectorant	agent	only wordnet
single	expectorant	drug	only wordnet
single	expectorant	material	only sumo
single	expectorant	medicine	only opencyc
single	exposure-therapy	accomplishment	only sumo
single	exposure-therapy	behavior-therapy	only wordnet
single	exposure-therapy	procedure	only sumo
single	exposure-therapy	psychotherapy-treatment	only wordnet
single	exposure-therapy	tending	only wordnet
single	exposure-therapy	volition	only sumo
single	exposure-therapy	work	only wordnet
single	extracapsular-surgery	accomplishment	only sumo
single	extracapsular-surgery	eye-operation	only wordnet
single	extracapsular-surgery	therapy	only sumo
single	extracapsular-surgery	volition	only sumo
single	extreme	quack	only sumo
single	eye-disease	condition	only wordnet
single	eye-disease	illness	only wordnet
single	eye-disease	property	only sumo
single	eye-disease	state	only wordnet
single	eye-disease	symptomatic-effect	only sumo
single	eye-operation	accomplishment	only sumo
single	eye-operation	therapy	only sumo
single	eye-operation	volition	only sumo
single	face-lift	act	only wordnet
single	face-lift	activity	only wordnet
single	face-lift	operation	only wordnet
single	face-lift	procedure	only wordnet
single	face-lift	visit	only sumo
single	failing	quack	only sumo
single	failure	quack	only sumo
single	fame	quack	only sumo
single	family-doctor	adult	only wordnet
single	family-doctor	agent	only wordnet
single	family-doctor	attribute	only sumo
single	family-doctor	doctor	only wordnet
single	family-doctor	medical-practitioner	only wordnet
single	family-doctor	organism	only wordnet
single	family-doctor	person	only wordnet
single	family-doctor	physical-object	only wordnet
single	family-doctor	professional	only wordnet
single	family-doctor	property	only sumo
single	family-therapy	accomplishment	only sumo
single	family-therapy	procedure	only sumo
single	family-therapy	psychotherapy-treatment	only wordnet
single	family-therapy	tending	only wordnet
single	family-therapy	volition	only sumo
single	family-therapy	work	only wordnet
single	fatigue-fracture	attribute	only wordnet
single	fatigue-fracture	condition	only wordnet
single	fatigue-fracture	event	only sumo
single	fatigue-fracture	state	only wordnet
single	faux-pas	quack	only sumo
single	favor	quack	only sumo
single	fenestration	accomplishment	only sumo
single	fenestration	action	only opencyc
single	fenestration	situation	only opencyc
single	fenestration	therapy	only sumo
single	fenestration	volition	only sumo
single	fester	condition	only wordnet
single	fester	property	only sumo
single	fester	state	only wordnet
single	fester	symptomatic-effect	only sumo
single	festering	attribute	only sumo
single	festering	event	only opencyc
single	festering	property	only sumo
single	festering	situation	only opencyc
single	festering	symptomatic-effect	only sumo
single	festination	cognition	only wordnet
single	festination	event	only sumo
single	festination	evidence	only wordnet
single	fetal-alcohol-syndrome	cognition	only wordnet
single	fetal-alcohol-syndrome	evidence	only wordnet
single	fetal-alcohol-syndrome	illness	only opencyc
single	fetal-alcohol-syndrome	situation	only opencyc
single	fetal-alcohol-syndrome	symptom	only wordnet
single	fetology	cognition	only wordnet
single	fetology	medical-specialty	only wordnet
single	fetology	medicine	only wordnet
single	fetology	natural-science	only wordnet
single	fetology	science	only wordnet
single	fetoscope	instrument	only wordnet
single	fetoscope	physical-object	only wordnet
single	fiberscope	physical-object	only wordnet
single	fibrocystic-breast-disease	condition	only wordnet
single	fibrocystic-breast-disease	illness	only wordnet
single	fibrocystic-breast-disease	property	only sumo
single	fibrocystic-breast-disease	state	only wordnet
single	fibrocystic-breast-disease	symptomatic-effect	only sumo
single	field-hospital	building	only wordnet
single	field-hospital	physical-object	only wordnet
single	field-hospital	structure	only wordnet
single	field-hospital	workplace	only wikidata
single	filariasis	condition	only wordnet
single	filariasis	event	only opencyc
single	filariasis	property	only sumo
single	filariasis	situation	only opencyc
single	filariasis	state	only wordnet
single	filariasis	symptomatic-effect	only sumo
single	filtration-surgery	accomplishment	only sumo
single	filtration-surgery	therapy	only sumo
single	filtration-surgery	volition	only sumo
single	first-degree-burn	attribute	only wordnet
single	first-degree-burn	condition	only wordnet
single	first-degree-burn	event	only sumo
single	first-degree-burn	state	only wordnet
single	fitness	quack	only sumo
single	fix	quack	only sumo
single	fixed-combination-drug	agent	only wordnet
single	fixed-combination-drug	drug	only wordnet
single	fixed-combination-drug	material	only sumo
single	flea-bite	attribute	only wordnet
single	flea-bite	condition	only wordnet
single	flea-bite	event	only sumo
single	flea-bite	state	only wordnet
single	flight-surgeon	adult	only wordnet
single	flight-surgeon	agent	only wordnet
single	flight-surgeon	attribute	only sumo
single	flight-surgeon	medical-practitioner	only wordnet
single	flight-surgeon	organism	only wordnet
single	flight-surgeon	person	only wordnet
single	flight-surgeon	physical-object	only wordnet
single	flight-surgeon	professional	only wordnet
single	flight-surgeon	property	only sumo
