kind	sub	sup	detail
single	radioisotope	part	only wordnet
single	radioisotope	relation	only wordnet
single	radium	material	only sumo
single	radium	part	only wordnet
single	radium	relation	only wordnet
single	radon	fluid	only wordnet
single	radon	material	only sumo
single	radon	part	only wordnet
single	radon	relation	only wordnet
single	relish-condiment	mixture	only sumo
single	reverse-osmosis	event	only sumo
single	reverse-osmosis	process	only wordnet
single	reverse-osmosis	visit	only sumo
single	rhenium	material	only sumo
single	rhenium	part	only wordnet
single	rhenium	relation	only wordnet
single	rhodium	material	only sumo
single	rhodium	part	only wordnet
single	rhodium	relation	only wordnet
single	roentgenium	material	only sumo
single	roentgenium	part	only wordnet
single	roentgenium	relation	only wordnet
single	rubidium	material	only sumo
single	rubidium	part	only wordnet
single	rubidium	relation	only wordnet
single	rum	mixture	only opencyc
single	ruthenium	material	only sumo
single	ruthenium	part	only wordnet
single	ruthenium	relation	only wordnet
single	rutherfordium	artifact	only opencyc
single	rutherfordium	material	only sumo
single	rutherfordium	metal	only opencyc
single	rutherfordium	part	only wordnet
single	rutherfordium	relation	only wordnet
single	salad-dressing	emulsion	only opencyc
single	salsa	mixture	only sumo
single	samarium	material	only sumo
single	samarium	part	only wordnet
single	samarium	relation	only wordnet
single	saturation-point	property	only sumo
single	saturation-point	state	only wordnet
single	sauce	mixture	only sumo
single	sausage	mixture	only sumo
single	scandium	material	only sumo
single	scandium	part	only wordnet
single	scandium	relation	only wordnet
single	scrap-iron	metal	only wordnet
single	scrap-iron	part	only wordnet
single	scrap-iron	relation	only wordnet
single	scrap-iron	waste	only wordnet
single	seaborgium	artifact	only opencyc
single	seaborgium	material	only sumo
single	seaborgium	metal	only opencyc
single	seaborgium	part	only wordnet
single	seaborgium	relation	only wordnet
single	selenium	material	only sumo
single	selenium	part	only wordnet
single	selenium	relation	only wordnet
single	sensitizer	material	only sumo
single	sensitizer	part	only wordnet
single	sensitizer	relation	only wordnet
single	shampoo	mixture	only sumo
single	shaving-cream	mixture	only sumo
single	side-dish	mixture	only sumo
single	silicon	part	only wordnet
single	silicon	relation	only wordnet
single	silk	mixture	only opencyc
single	skim-milk	mixture	only opencyc
single	skin-cream	mixture	only sumo
single	soil	mixture	only sumo
single	solute	material	only sumo
single	solution	mixture	only opencyc
single	solvent	chemical	only wikidata
single	solvent	part	only wordnet
single	solvent	relation	only wordnet
single	soup	mixture	only sumo
single	spelter	material	only sumo
single	spelter	metal	only wordnet
single	spelter	part	only wordnet
single	spelter	relation	only wordnet
single	spiegeleisen	chemical-element	only wordnet
single	spiegeleisen	iron	only wordnet
single	spiegeleisen	material	only sumo
single	spiegeleisen	metal	only wordnet
single	spiegeleisen	mixture	only sumo
single	spiegeleisen	part	only wordnet
single	spiegeleisen	relation	only wordnet
single	spread	mixture	only sumo
single	sticking-plaster	mixture	only sumo
single	stoichiometry	number	only sumo
single	stoichiometry	numeric-quantity	only sumo
single	stoichiometry	quantity	only sumo
single	stoichiometry	relation	only wordnet
single	strontium	material	only sumo
single	strontium	part	only wordnet
single	strontium	relation	only wordnet
single	strontium-90	isotope	only opencyc
single	strontium-90	material	only sumo
single	strontium-90	part	only wordnet
single	strontium-90	relation	only wordnet
single	structural-iron	artifact	only sumo
single	structural-iron	chemical-element	only wordnet
single	structural-iron	metal	only wordnet
single	structural-iron	part	only wordnet
single	structural-iron	relation	only wordnet
single	structural-iron	substance	only wordnet
single	structural-iron	vehicle-body	only sumo
single	stuffing	mixture	only sumo
single	styrofoam	polymer	only wordnet
single	sublimation	event	only wordnet
single	sugar-syrup	mixture	only sumo
single	swedish-iron	artifact	only sumo
single	swedish-iron	chemical-element	only wordnet
single	swedish-iron	iron	only wordnet
single	swedish-iron	metal	only wordnet
single	swedish-iron	part	only wordnet
single	swedish-iron	relation	only wordnet
single	swedish-iron	substance	only wordnet
single	swedish-iron	vehicle-body	only sumo
single	sweetener	mixture	only sumo
single	syrup	mixture	only sumo
single	tahini	mixture	only sumo
single	tantalum	material	only sumo
single	tantalum	part	only wordnet
single	tantalum	relation	only wordnet
single	tapenade	mixture	only sumo
single	tart	mixture	only sumo
single	tartar-sauce	mixture	only sumo
single	tea	mixture	only opencyc
single	tear	mixture	only sumo
single	technetium	artifact	only opencyc
single	technetium	material	only sumo
single	technetium	part	only wordnet
single	technetium	relation	only wordnet
single	tellurium	material	only sumo
single	tellurium	mineral	only opencyc
single	tellurium	part	only wordnet
single	tellurium	relation	only wordnet
single	tequila	mixture	only opencyc
single	terbium	material	only sumo
single	terbium	part	only wordnet
single	terbium	relation	only wordnet
single	thallium	material	only sumo
single	thallium	part	only wordnet
single	thallium	relation	only wordnet
single	theory-of-dissociation	cognition	only wordnet
single	theory-of-indicators	cognition	only wordnet
single	thorium	material	only sumo
single	thorium	part	only wordnet
single	thorium	relation	only wordnet
single	thorium-228	material	only sumo
single	thorium-228	metal	only wordnet
single	thorium-228	part	only wordnet
single	thorium-228	relation	only wordnet
single	thulium	material	only sumo
single	thulium	part	only wordnet
single	thulium	relation	only wordnet
single	titration	accomplishment	only sumo
single	titration	information	only sumo
single	titration	procedure	only sumo
single	titration	search	only sumo
single	titration	volition	only sumo
single	titration	work	only wordnet
single	tomato-juice	mixture	only opencyc
single	tortilla	mixture	only sumo
single	trace-element	chemical	only wikidata
single	trace-element	material	only sumo
single	trace-element	part	only wordnet
single	trace-element	relation	only wordnet
single	transactinide	material	only sumo
single	transactinide	part	only wordnet
single	transactinide	relation	only wordnet
single	transuranic-element	chemical	only wikidata
single	transuranic-element	material	only sumo
single	transuranic-element	part	only wordnet
single	transuranic-element	relation	only wordnet
single	tritium	fluid	only wordnet
single	tritium	isotope	only opencyc
single	tritium	material	only sumo
single	tritium	part	only wordnet
single	tritium	relation	only wordnet
single	tungsten	material	only sumo
single	tungsten	part	only wordnet
single	tungsten	relation	only wordnet
single	ununbium	artifact	only opencyc
single	ununbium	material	only sumo
single	ununbium	metal	only opencyc
single	ununbium	part	only wordnet
single	ununbium	relation	only wordnet
single	ununhexium	material	only sumo
single	ununhexium	part	only wordnet
single	ununhexium	relation	only wordnet
single	ununpentium	material	only sumo
single	ununpentium	part	only wordnet
single	ununpentium	relation	only wordnet
single	ununquadium	material	only sumo
single	ununquadium	part	only wordnet
single	ununquadium	relation	only wordnet
single	ununtrium	material	only sumo
single	ununtrium	part	only wordnet
single	ununtrium	relation	only wordnet
single	uranium	isotope	only opencyc
single	uranium	material	only sumo
single	uranium	part	only wordnet
single	uranium	relation	only wordnet
single	uranium-235	isotope	only opencyc
single	uranium-235	material	only sumo
single	uranium-235	part	only wordnet
single	uranium-235	relation	only wordnet
single	uranium-238	isotope	only opencyc
single	uranium-238	material	only sumo
single	uranium-238	part	only wordnet
single	uranium-238	relation	only wordnet
single	urine	mixture	only opencyc
single	valence	property	only sumo
single	vanadium	material	only sumo
single	vanadium	part	only wordnet
single	vanadium	relation	only wordnet
single	varnish	mixture	only sumo
single	velvet	mixture	only opencyc
single	vermouth	mixture	only sumo
single	vodka	mixture	only opencyc
single	waffle	mixture	only sumo
single	washcloth	mixture	only opencyc
single	weapons-plutonium	material	only sumo
single	weapons-plutonium	part	only wordnet
single	weapons-plutonium	plutonium	only wordnet
single	weapons-plutonium	relation	only wordnet
single	whipped-cream	mixture	only opencyc
single	worcestershire-sauce	mixture	only sumo
single	wrought-iron	chemical-element	only wordnet
single	wrought-iron	material	only sumo
single	wrought-iron	metal	only wordnet
single	wrought-iron	mixture	only sumo
single	wrought-iron	part	only wordnet
single	wrought-iron	relation	only wordnet
single	xenon	fluid	only wordnet
single	xenon	material	only sumo
single	xenon	part	only wordnet
single	xenon	relation	only wordnet
single	yogurt	mixture	only opencyc
single	ytterbium	material	only sumo
single	ytterbium	part	only wordnet
single	ytterbium	relation	only wordnet
single	yttrium	material	only sumo
single	yttrium	part	only wordnet
single	yttrium	relation	only wordnet
single	zirconium	material	only sumo
single	zirconium	part	only wordnet
single	zirconium	relation	only wordnet
unplaced	bit		no accepted parent reaches a root
unplaced	confederacy		no accepted parent reaches a root
unplaced	conscience		no accepted parent reaches a root
unplaced	earth		no accepted parent reaches a root
unplaced	east		no accepted parent reaches a root
unplaced	europe		no accepted parent reaches a root
unplaced	fragment		no accepted parent reaches a root
unplaced	incentive		no accepted parent reaches a root
unplaced	koran		no accepted parent reaches a root
unplaced	mars		no accepted parent reaches a root
unplaced	molecule		no accepted parent reaches a root
unplaced	moon		no accepted parent reaches a root
unplaced	motivation		no accepted parent reaches a root
unplaced	necessity		no accepted parent reaches a root
unplaced	phenomenon		no accepted parent reaches a root
unplaced	signified		no accepted parent reaches a root
unplaced	slice		no accepted parent reaches a root
unplaced	strip		no accepted parent reaches a root
unplaced	subject		no accepted parent reaches a root
unplaced	sun		no accepted parent reaches a root
unplaced	universe		no accepted parent reaches a root
unplaced	venus		no accepted parent reaches a root
unplaced	west		no accepted parent reaches a root
