kind	sub	sup	detail
single	disadvantage	logical-relation	only sumo
single	disagreement	logical-relation	only sumo
single	discourtesy	logical-relation	only sumo
single	discovery	logical-relation	only sumo
single	discrimination	logical-relation	only sumo
single	disease	logical-relation	only sumo
single	disgrace	logical-relation	only sumo
single	disk	manifold	only opencyc
single	disorderliness	logical-relation	only sumo
single	disposition	logical-relation	only sumo
single	disposition	range-of-a-function	only sumo
single	disregard	logical-relation	only sumo
single	dissertation	expression	only opencyc
single	distortion	logical-relation	only sumo
single	distributive-lattice	algebraic-structure	only wikidata
single	distributive-lattice	join-semilattice	only wikidata
single	distributive-lattice	mathematical-structure	only wikidata
single	distributive-lattice	meet-semilattice	only wikidata
single	distributive-lattice	modular-lattice	only opencyc
single	distributive-lattice	partially-ordered-set	only wikidata
single	district	expression	only opencyc
single	disturbance	logical-relation	only sumo
single	divergence	algebraic-structure	only wikidata
single	divergence	binary-relation	only wikidata
single	divergence	mathematical-relation	only wordnet
single	divergence	mathematical-set	only wikidata
single	divergence	mathematical-structure	only wikidata
single	divergence	polynomial	only wordnet
single	diverseness	logical-relation	only sumo
single	division	mathematical-operation	only wordnet
single	division-ring	algebraic-structure	only wikidata
single	division-ring	mathematical-structure	only wikidata
single	divorce	expression	only opencyc
single	doctor	expression	only opencyc
single	doctrine	logical-relation	only sumo
single	dodecagon	algebraic-structure	only wikidata
single	dodecagon	geometric-shape	only wikidata
single	dodecagon	logical-relation	only sumo
single	dodecagon	manifold	only opencyc
single	dodecagon	mathematical-set	only wikidata
single	dodecagon	mathematical-structure	only wikidata
single	dodecagon	plane	only opencyc
single	dodecagon	property	only sumo
single	dodecagon	surface	only opencyc
single	domain	logical-relation	only sumo
single	domain	quantity	only sumo
single	dome	manifold	only opencyc
single	dominance	logical-relation	only sumo
single	domination	logical-relation	only sumo
single	dominion	expression	only opencyc
single	dominion	logical-relation	only sumo
single	donor	logical-relation	only sumo
single	dose	expression	only opencyc
single	dot	logical-relation	only sumo
single	double	logical-relation	only sumo
single	doubt	logical-relation	only sumo
single	down-payment	logical-relation	only sumo
single	downfall	logical-relation	only sumo
single	drama	logical-relation	only sumo
single	drawn-box	attribute	only wordnet
single	drawn-box	parallelogram	only wordnet
single	drawn-box	polygon	only wordnet
single	drawn-box	quadrilateral	only wordnet
single	drawn-box	shape	only wordnet
single	drinking	expression	only opencyc
single	driver	expression	only opencyc
single	driver	logical-relation	only sumo
single	drop	logical-relation	only sumo
single	drug-user	logical-relation	only sumo
single	duality	logical-relation	only sumo
single	duality	property	only sumo
single	duke	expression	only opencyc
single	duke	logical-relation	only sumo
single	earth-science	expression	only opencyc
single	earth-science	logical-relation	only sumo
single	ease	logical-relation	only sumo
single	easiness	logical-relation	only sumo
single	eccentricity	algebraic-structure	only wikidata
single	eccentricity	complex-number	only wikidata
single	eccentricity	join-semilattice	only wikidata
single	eccentricity	logical-relation	only sumo
single	eccentricity	mathematical-lattice	only wikidata
single	eccentricity	mathematical-structure	only wikidata
single	eccentricity	meet-semilattice	only wikidata
single	eccentricity	partially-ordered-set	only wikidata
single	eccentricity	quantity	only sumo
single	eccentricity	quaternion	only wikidata
single	eccentricity	totally-ordered-set	only wikidata
single	economics	logical-relation	only sumo
single	economy	expression	only opencyc
single	economy	logical-relation	only sumo
single	economy	range-of-a-function	only sumo
single	electorate	logical-relation	only sumo
single	electronics	logical-relation	only sumo
single	elementary-geometry	cognition	only wordnet
single	elementary-geometry	logical-relation	only sumo
single	elementary-geometry	mathematics	only wordnet
single	elementary-geometry	science	only wordnet
single	elite	expression	only opencyc
single	elliptic-geometry	cognition	only wordnet
single	elliptic-geometry	geometry	only wordnet
single	elliptic-geometry	logical-relation	only sumo
single	elliptic-geometry	mathematics	only wordnet
single	elliptic-geometry	science	only wordnet
single	emergency	logical-relation	only sumo
single	emotion	logical-relation	only sumo
single	emphasis	logical-relation	only sumo
single	empire	expression	only opencyc
single	employment	logical-relation	only sumo
single	endomorphism	algebraic-structure	only wikidata
single	endomorphism	binary-relation	only wikidata
single	endomorphism	function	only wikidata
single	endomorphism	mathematical-set	only wikidata
single	endomorphism	mathematical-structure	only wikidata
single	engineer	expression	only opencyc
single	engineering	logical-relation	only sumo
single	enthusiasm	logical-relation	only sumo
single	entrance-fee	logical-relation	only sumo
single	equation	expression	only opencyc
single	equidistribution	cognition	only wordnet
single	equidistribution	logical-relation	only sumo
single	equidistribution	measure	only sumo
single	equidistribution	routine	only sumo
single	equilateral-triangle	attribute	only wordnet
single	equilateral-triangle	isogon	only wordnet
single	equilateral-triangle	polygon	only wordnet
single	equilateral-triangle	shape	only wordnet
single	equilibrium	logical-relation	only sumo
single	equivalence-relation	algebraic-structure	only wikidata
single	equivalence-relation	binary-relation	only wikidata
single	equivalence-relation	mathematical-relation	only opencyc
single	equivalence-relation	mathematical-set	only wikidata
single	equivalence-relation	mathematical-structure	only wikidata
single	equivalence-relation	reflexive-relation	only wikidata
single	equivalence-relation	transitive-relation	only wikidata
single	erosion	expression	only opencyc
single	escape	expression	only opencyc
single	escort	logical-relation	only sumo
single	esprit-de-corps	logical-relation	only sumo
single	esprit-de-corps	range-of-a-function	only sumo
single	essay	expression	only opencyc
single	estimation	logical-relation	only sumo
single	ethics	logical-relation	only sumo
single	euclid's-axiom	information	only wordnet
single	euclid's-axiom	logical-relation	only sumo
single	euclidean-space	attribute	only wordnet
single	euclidean-space	logical-relation	only sumo
single	euclidean-space	mathematical-space	only wordnet
single	euclidean-space	subset	only sumo
single	even-number	algebraic-number	only wikidata
single	even-number	algebraic-structure	only wikidata
single	even-number	complex-number	only wikidata
single	even-number	join-semilattice	only wikidata
single	even-number	mathematical-lattice	only wikidata
single	even-number	mathematical-structure	only wikidata
single	even-number	meet-semilattice	only wikidata
single	even-number	number	only wikidata
single	even-number	partially-ordered-set	only wikidata
single	even-number	quaternion	only wikidata
single	even-number	rational-number	only wikidata
single	even-number	real-number	only wikidata
single	even-number	totally-ordered-set	only wikidata
single	evenness	amateur	only sumo
single	evenness	ambiance	only sumo
single	evenness	attribute	only sumo
single	evenness	circumstance	only sumo
single	evenness	civilisation	only sumo
single	evenness	crowd	only sumo
single	evenness	custom	only sumo
single	evenness	danger	only sumo
single	evenness	expert	only sumo
single	evenness	freedom	only sumo
single	evenness	lap	only sumo
single	evenness	literary-works	only sumo
single	evenness	logical-relation	only sumo
single	evenness	mathematical-relation	only wordnet
single	evenness	normal	only sumo
single	evenness	practice	only sumo
single	evenness	property	only sumo
single	evenness	society	only sumo
single	evenness	status	only sumo
single	evenness	tension	only sumo
single	evenness	way	only sumo
single	evidence	expression	only opencyc
single	examiner	expression	only opencyc
single	exceedance	logical-relation	only sumo
single	excess	logical-relation	only sumo
single	exchange	expression	only opencyc
single	excitement	logical-relation	only sumo
single	excuse	expression	only opencyc
single	executive	expression	only opencyc
single	exemplar	logical-relation	only sumo
single	existential-quantifier	algebraic-structure	only wikidata
single	existential-quantifier	binary-relation	only wikidata
single	existential-quantifier	function	only wikidata
single	existential-quantifier	logical-connective	only wikidata
single	existential-quantifier	mathematical-set	only wikidata
single	existential-quantifier	mathematical-structure	only wikidata
single	expectation	expression	only opencyc
single	expectation	logical-relation	only sumo
single	expert	expression	only opencyc
single	expert	logical-relation	only sumo
single	expertness	logical-relation	only sumo
single	explaining	expression	only opencyc
single	explanation	logical-relation	only sumo
single	exponential	mathematical-relation	only wordnet
single	exponential-equation	information	only wordnet
single	exponential-equation	logical-relation	only sumo
single	exponential-equation	mathematical-statement	only wordnet
single	exponential-expression	information	only wordnet
single	exponential-expression	logical-relation	only sumo
single	exponential-expression	mathematical-statement	only wordnet
single	exponential-series	function	only wordnet
single	exponential-series	logical-relation	only sumo
single	exponential-series	mathematical-relation	only wordnet
single	exponential-series	polynomial	only wordnet
single	exponentiation	act	only wordnet
single	exponentiation	activity	only wordnet
single	exponentiation	event	only wordnet
single	exponentiation	procedure	only wordnet
single	exposure	logical-relation	only sumo
single	extent	logical-relation	only sumo
single	extrapolation	accomplishment	only sumo
single	extrapolation	act	only sumo
single	extrapolation	activity	only sumo
single	extrapolation	cognition	only wordnet
single	extrapolation	event	only sumo
single	extrapolation	information	only sumo
single	extrapolation	procedure	only sumo
single	extrapolation	thinking	only wordnet
single	extrapolation	volition	only sumo
single	extreme	logical-relation	only sumo
single	factor-analysis	cognition	only wordnet
single	factor-analysis	logical-relation	only sumo
single	factor-analysis	measure	only sumo
single	factor-analysis	method	only wordnet
single	factor-analysis	multivariate-analysis	only wordnet
single	factor-analysis	routine	only sumo
single	factor-analysis	statistical-method	only wordnet
single	factorization	accomplishment	only sumo
single	factorization	act	only sumo
single	factorization	activity	only sumo
single	factorization	calculation	only sumo
single	factorization	cognition	only wordnet
single	factorization	event	only sumo
single	factorization	information	only sumo
single	factorization	procedure	only sumo
single	factorization	volition	only sumo
single	failing	expression	only opencyc
single	failing	logical-relation	only sumo
single	failure	logical-relation	only sumo
single	fame	logical-relation	only sumo
single	family	expression	only opencyc
single	fan	logical-relation	only sumo
single	fare	logical-relation	only sumo
single	farm	expression	only opencyc
single	farmer	expression	only opencyc
single	farmer	logical-relation	only sumo
single	father	logical-relation	only sumo
single	fatness	logical-relation	only sumo
single	fault	logical-relation	only sumo
single	faux-pas	logical-relation	only sumo
single	favor	logical-relation	only sumo
single	feature	logical-relation	only sumo
single	feedback	expression	only opencyc
single	feeling	logical-relation	only sumo
single	feminist	expression	only opencyc
single	festival	expression	only opencyc
single	fever	expression	only opencyc
single	field-of-study	expression	only opencyc
single	field-of-study	logical-relation	only sumo
single	fight	expression	only opencyc
single	financial-document	expression	only opencyc
single	financial-sacrifice	logical-relation	only sumo
single	finite-field	abelian-group	only wikidata
single	finite-field	algebra-over-a-field	only wikidata
single	finite-field	algebraic-magma	only wikidata
single	finite-field	algebraic-structure	only wikidata
single	finite-field	commutative-ring	only wikidata
single	finite-field	countable-set	only wikidata
single	finite-field	division-ring	only wikidata
single	finite-field	mathematical-group	only wikidata
single	finite-field	mathematical-module	only wikidata
single	finite-field	mathematical-ring	only wikidata
single	finite-field	mathematical-set	only wikidata
single	finite-field	mathematical-structure	only wikidata
single	finite-field	monoid	only wikidata
single	finite-field	quasigroup	only wikidata
single	finite-field	semigroup	only wikidata
single	finite-field	subgroup	only wikidata
single	finite-field	subset	only wikidata
single	finite-field	topological-space	only wikidata
single	finite-field	vector-space	only wikidata
single	finite-group	algebraic-magma	only wikidata
single	finite-group	algebraic-structure	only wikidata
single	finite-group	mathematical-structure	only wikidata
single	finite-group	monoid	only wikidata
single	finite-group	quasigroup	only wikidata
single	finite-group	semigroup	only wikidata
single	finite-set	algebraic-structure	only wikidata
single	finite-set	mathematical-set	only wikidata
single	finite-set	mathematical-structure	only wikidata
single	fireman	logical-relation	only sumo
single	first-order-correlation	cognition	only wordnet
single	first-order-correlation	field-of-study	only wordnet
single	first-order-correlation	logical-relation	only sumo
single	first-order-correlation	mathematics	only wordnet
single	first-order-correlation	science	only wordnet
single	first-order-correlation	statistical-correlation	only wordnet
single	first-order-correlation	statistics	only wordnet
single	fisherman	expression	only opencyc
single	fisherman	logical-relation	only sumo
single	fist	expression	only opencyc
single	fit	logical-relation	only sumo
single	fitness	logical-relation	only sumo
single	fix	logical-relation	only sumo
single	flag	expression	only opencyc
single	flow-network	hypergraph	only wikidata
single	flow-network	mathematical-graph	only wikidata
single	flow-network	mathematical-structure	only wikidata
single	fluctuation	logical-relation	only sumo
single	fluid	logical-relation	only sumo
single	foe	logical-relation	only sumo
single	fold	logical-relation	only sumo
single	foreigner	logical-relation	only sumo
single	foreman	expression	only opencyc
single	foreman	logical-relation	only sumo
single	forestry	expression	only opencyc
single	forestry	logical-relation	only sumo
single	form	expression	only opencyc
single	forte	logical-relation	only sumo
single	fortune	logical-relation	only sumo
single	fossil	expression	only opencyc
single	fourier-series	function	only wordnet
single	fourier-series	mathematical-relation	only wordnet
single	fourier-series	polynomial	only wordnet
single	fractal	algebraic-structure	only wikidata
single	fractal	function	only opencyc
single	fractal	logical-relation	only sumo
single	fractal	mathematical-relation	only opencyc
single	fractal	mathematical-structure	only wikidata
single	fractal-geometry	cognition	only wordnet
single	fractal-geometry	logical-relation	only sumo
single	fractal-geometry	mathematics	only wordnet
single	fractal-geometry	science	only wordnet
single	franchise	expression	only opencyc
single	fraud	expression	only opencyc
single	freedom	logical-relation	only sumo
single	frequency-distribution	cognition	only wordnet
single	frequency-distribution	logical-relation	only sumo
single	function	algebraic-structure	only wikidata
single	function	logical-relation	only sumo
single	function	mathematical-set	only wikidata
single	function	mathematical-structure	only wikidata
single	fundamental-law	expression	only opencyc
single	galois-theory	cognition	only wordnet
single	galois-theory	logical-relation	only sumo
single	galois-theory	mathematics	only wordnet
single	galois-theory	science	only wordnet
single	game	expression	only opencyc
single	game-rule	logical-relation	only sumo
single	genius	expression	only opencyc
single	geodesic	attribute	only wordnet
single	geodesic	logical-relation	only sumo
single	geography	logical-relation	only sumo
single	geometric-construction	accomplishment	only sumo
single	geometric-construction	calculation	only sumo
single	geometric-construction	information	only sumo
single	geometric-construction	volition	only sumo
single	geometric-mean	average	only wordnet
single	geometric-mean	cognition	only wordnet
single	geometric-mean	logical-relation	only sumo
single	geometric-mean	statistic	only wordnet
single	geometric-progression	logical-relation	only sumo
single	geometric-ray	attribute	only wordnet
single	geometric-ray	logical-relation	only sumo
single	geometric-reflection	function	only wordnet
single	geometric-reflection	logical-relation	only sumo
single	geometric-reflection	mathematical-relation	only wordnet
single	geometric-rotation	function	only wordnet
single	geometric-rotation	logical-relation	only sumo
single	geometric-rotation	mathematical-relation	only wordnet
single	geometric-series	function	only wordnet
single	geometric-series	mathematical-relation	only wordnet
single	geometric-series	polynomial	only wordnet
single	geometric-shape	algebraic-structure	only wikidata
single	geometric-shape	mathematical-structure	only wikidata
single	geometry	cognition	only wordnet
single	geometry	logical-relation	only sumo
single	geometry	science	only wordnet
single	gesture	expression	only opencyc
single	ghost	expression	only opencyc
single	giant	expression	only opencyc
single	gloom	logical-relation	only sumo
single	glory	logical-relation	only sumo
single	goalkeeper	logical-relation	only sumo
single	good	logical-relation	only sumo
single	good-name	logical-relation	only sumo
single	good-repute	logical-relation	only sumo
single	good-will	logical-relation	only sumo
single	good-will	range-of-a-function	only sumo
single	government-administrator	logical-relation	only sumo
single	governor	expression	only opencyc
single	grab-sample	cognition	only wordnet
single	grab-sample	example	only wordnet
single	grace	logical-relation	only sumo
single	gradation	logical-relation	only sumo
single	grammar	logical-relation	only sumo
single	grandfather	logical-relation	only sumo
single	grandma	logical-relation	only sumo
single	grant	expression	only opencyc
single	graph-clique	algebraic-structure	only wikidata
single	graph-clique	connected-graph	only wikidata
single	graph-clique	hypergraph	only wikidata
single	graph-clique	mathematical-graph	only wikidata
single	graph-clique	mathematical-set	only wikidata
single	graph-clique	mathematical-structure	only wikidata
single	graph-clique	subgraph	only wikidata
single	graph-clique	subset	only wikidata
single	graph-clique	undirected-graph	only wikidata
single	graph-colouring	algebraic-structure	only wikidata
single	graph-colouring	binary-relation	only wikidata
single	graph-colouring	mathematical-set	only wikidata
single	graph-colouring	mathematical-structure	only wikidata
single	graph-homomorphism	algebraic-structure	only wikidata
single	graph-homomorphism	binary-relation	only wikidata
single	graph-homomorphism	function	only wikidata
single	graph-homomorphism	mathematical-set	only wikidata
single	graph-homomorphism	mathematical-structure	only wikidata
single	graph-isomorphism	algebraic-structure	only wikidata
single	graph-isomorphism	binary-relation	only wikidata
single	graph-isomorphism	function	only wikidata
single	graph-isomorphism	homomorphism	only wikidata
single	graph-isomorphism	mathematical-set	only wikidata
single	graph-isomorphism	mathematical-structure	only wikidata
single	graph-matching	algebraic-structure	only wikidata
single	graph-matching	mathematical-structure	only wikidata
single	gratuity	logical-relation	only sumo
single	graveness	logical-relation	only sumo
single	graveness	range-of-a-function	only sumo
single	greeting	expression	only opencyc
single	greeting-card	expression	only opencyc
single	grimace	expression	only opencyc
single	grip	expression	only opencyc
single	grip	logical-relation	only sumo
single	grocery-store	expression	only opencyc
single	group-theory	cognition	only wordnet
single	group-theory	logical-relation	only sumo
single	group-theory	science	only wordnet
single	guarantee	logical-relation	only sumo
single	guard	expression	only opencyc
single	guard	logical-relation	only sumo
single	guerrilla	expression	only opencyc
single	guess	logical-relation	only sumo
single	guest	logical-relation	only sumo
single	guide	logical-relation	only sumo
single	guilt	logical-relation	only sumo
single	habit	logical-relation	only sumo
single	haircut	expression	only opencyc
single	hand	expression	only opencyc
single	harmonic-mean	average	only wordnet
single	harmonic-mean	cognition	only wordnet
single	harmonic-mean	logical-relation	only sumo
single	harmonic-mean	statistic	only wordnet
single	harmonic-progression	algebraic-structure	only wikidata
single	harmonic-progression	binary-relation	only wikidata
single	harmonic-progression	logical-relation	only sumo
single	harmonic-progression	mathematical-set	only wikidata
single	harmonic-progression	mathematical-structure	only wikidata
single	harmony	logical-relation	only sumo
single	headline	expression	only opencyc
single	health	logical-relation	only sumo
single	health-condition	logical-relation	only sumo
single	heart-shape	logical-relation	only sumo
single	heir	logical-relation	only sumo
single	heptagon	algebraic-structure	only wikidata
single	heptagon	geometric-shape	only wikidata
single	heptagon	logical-relation	only sumo
single	heptagon	manifold	only opencyc
single	heptagon	mathematical-set	only wikidata
single	heptagon	mathematical-structure	only wikidata
single	heptagon	plane	only opencyc
single	heptagon	property	only sumo
single	heptagon	surface	only opencyc
single	heroin	expression	only opencyc
single	hexagon	algebraic-structure	only wikidata
single	hexagon	geometric-shape	only wikidata
single	hexagon	logical-relation	only sumo
single	hexagon	manifold	only opencyc
single	hexagon	mathematical-set	only wikidata
single	hexagon	mathematical-structure	only wikidata
single	hexagon	plane	only opencyc
single	hexagon	property	only sumo
single	hexagon	surface	only opencyc
single	heyting-algebra	algebraic-magma	only wikidata
single	heyting-algebra	algebraic-structure	only wikidata
single	heyting-algebra	join-semilattice	only wikidata
single	heyting-algebra	mathematical-lattice	only wikidata
single	heyting-algebra	mathematical-structure	only wikidata
single	heyting-algebra	meet-semilattice	only wikidata
single	heyting-algebra	partially-ordered-set	only wikidata
single	heyting-algebra	semigroup	only wikidata
single	hilbert-space	algebraic-structure	only wikidata
single	hilbert-space	attribute	only wordnet
single	hilbert-space	logical-relation	only sumo
single	hilbert-space	mathematical-module	only wikidata
single	hilbert-space	mathematical-space	only wordnet
single	hilbert-space	mathematical-structure	only wikidata
single	hilbert-space	subset	only sumo
single	history	expression	only opencyc
single	history	logical-relation	only sumo
single	holiday	expression	only opencyc
single	holiday	logical-relation	only sumo
single	homogeneous-polynomial	function	only wordnet
single	homogeneous-polynomial	mathematical-relation	only wordnet
single	homomorphism	algebraic-structure	only wikidata
single	homomorphism	binary-relation	only wikidata
single	homomorphism	mathematical-set	only wikidata
single	homomorphism	mathematical-structure	only wikidata
single	honor	logical-relation	only sumo
single	honour	logical-relation	only sumo
single	hopeful-anticipation	logical-relation	only sumo
single	horoscope	expression	only opencyc
single	hostage	logical-relation	only sumo
single	hostility	logical-relation	only sumo
single	housing	expression	only opencyc
single	human	expression	only opencyc
single	humanities	logical-relation	only sumo
single	humor	logical-relation	only sumo
single	humor	range-of-a-function	only sumo
single	hunter	expression	only opencyc
single	husband	logical-relation	only sumo
single	hyperbolic-geometry	cognition	only wordnet
single	hyperbolic-geometry	geometry	only wordnet
single	hyperbolic-geometry	logical-relation	only sumo
single	hyperbolic-geometry	mathematics	only wordnet
single	hyperbolic-geometry	science	only wordnet
single	hypothesis	expression	only opencyc
single	hypothesis	logical-relation	only sumo
single	idea	expression	only opencyc
single	idea	logical-relation	only sumo
single	ideal-value	logical-relation	only sumo
single	identicalness	logical-relation	only sumo
single	identity	logical-relation	only sumo
single	identity	range-of-a-function	only sumo
single	identity-element	character	only sumo
single	identity-element	function	only wordnet
single	identity-element	information	only sumo
single	identity-element	mathematical-relation	only wordnet
single	identity-element	symbol	only sumo
single	ignorance	logical-relation	only sumo
single	illness	logical-relation	only sumo
single	illustration	expression	only opencyc
single	image	expression	only opencyc
single	imaginary-number	algebraic-structure	only wikidata
single	imaginary-number	join-semilattice	only wikidata
single	imaginary-number	mathematical-lattice	only wikidata
single	imaginary-number	mathematical-structure	only wikidata
single	imaginary-number	meet-semilattice	only wikidata
single	imaginary-number	partially-ordered-set	only wikidata
single	imaginary-number	quaternion	only wikidata
single	imaginary-number	totally-ordered-set	only wikidata
single	immigrant	expression	only opencyc
single	immigrant	logical-relation	only sumo
single	imperativeness	logical-relation	only sumo
single	importance	logical-relation	only sumo
single	imposter	expression	only opencyc
single	impression	logical-relation	only sumo
single	improvement	logical-relation	only sumo
single	incertitude	logical-relation	only sumo
single	inclination	logical-relation	only sumo
single	income	logical-relation	only sumo
single	increment	logical-relation	only sumo
single	indemnity	logical-relation	only sumo
single	independent-set	algebraic-structure	only wikidata
single	independent-set	hypergraph	only wikidata
single	independent-set	mathematical-graph	only wikidata
single	independent-set	mathematical-set	only wikidata
single	independent-set	mathematical-structure	only wikidata
single	independent-set	subgraph	only wikidata
single	independent-set	subset	only wikidata
single	independent-variable	cognition	only wordnet
single	independent-variable	concept	only wordnet
single	independent-variable	idea	only wordnet
single	independent-variable	logical-relation	only sumo
single	indigence	logical-relation	only sumo
single	induced-subgraph	algebraic-structure	only wikidata
single	induced-subgraph	hypergraph	only wikidata
single	induced-subgraph	mathematical-graph	only wikidata
single	induced-subgraph	mathematical-set	only wikidata
single	induced-subgraph	mathematical-structure	only wikidata
single	induced-subgraph	subset	only wikidata
single	infimum	algebraic-structure	only wikidata
single	infimum	antisymmetric-relation	only wikidata
single	infimum	binary-relation	only wikidata
single	infimum	mathematical-set	only wikidata
single	infimum	mathematical-structure	only wikidata
single	infimum	partial-order	only wikidata
single	infimum	preorder	only wikidata
single	infimum	reflexive-relation	only wikidata
single	infimum	transitive-relation	only wikidata
single	infinite-set	algebraic-structure	only wikidata
single	infinite-set	mathematical-structure	only wikidata
single	infinitesimal	cognition	only wordnet
single	infinitesimal	concept	only wordnet
single	infinitesimal	idea	only wordnet
single	infinitesimal	logical-relation	only sumo
single	influence	logical-relation	only sumo
single	influential-contact	logical-relation	only sumo
single	informant	logical-relation	only sumo
single	information-theory	cognition	only wordnet
single	information-theory	logical-relation	only sumo
single	injective-function	algebraic-structure	only wikidata
single	injective-function	binary-relation	only wikidata
single	injective-function	mathematical-set	only wikidata
single	injective-function	mathematical-structure	only wikidata
single	insolvency	logical-relation	only sumo
single	instinct	logical-relation	only sumo
single	institution	expression	only opencyc
single	insufficiency	logical-relation	only sumo
single	insurance-coverage	logical-relation	only sumo
single	insurgent	expression	only opencyc
single	insurgent	logical-relation	only sumo
single	integer	algebraic-structure	only wikidata
single	integer	interval	only opencyc
single	integer	join-semilattice	only wikidata
single	integer	mathematical-lattice	only wikidata
single	integer	mathematical-structure	only wikidata
single	integer	meet-semilattice	only wikidata
single	integer	partially-ordered-set	only wikidata
single	integer	quaternion	only wikidata
single	integer	totally-ordered-set	only wikidata
single	integral-calculus	cognition	only wordnet
single	integral-calculus	logical-relation	only sumo
single	integral-calculus	mathematics	only wordnet
single	integral-calculus	science	only wordnet
single	integral-domain	algebraic-magma	only wikidata
single	integral-domain	algebraic-structure	only wikidata
single	integral-domain	mathematical-group	only wikidata
single	integral-domain	mathematical-module	only wikidata
single	integral-domain	mathematical-ring	only wikidata
single	integral-domain	mathematical-set	only wikidata
single	integral-domain	mathematical-structure	only wikidata
single	integral-domain	monoid	only wikidata
single	integral-domain	quasigroup	only wikidata
single	integral-domain	semigroup	only wikidata
single	integral-domain	subset	only wikidata
single	integral-domain	topological-space	only wikidata
single	integrity	logical-relation	only sumo
single	intellect	expression	only opencyc
single	intellect	logical-relation	only sumo
single	intelligence	logical-relation	only sumo
single	intended-use	logical-relation	only sumo
single	intent	logical-relation	only sumo
single	interest	logical-relation	only sumo
single	interface	expression	only opencyc
single	interface	logical-relation	only sumo
single	interpolation	accomplishment	only sumo
single	interpolation	act	only sumo
single	interpolation	activity	only sumo
single	interpolation	cognition	only wordnet
single	interpolation	event	only sumo
single	interpolation	information	only sumo
single	interpolation	procedure	only sumo
single	interpolation	thinking	only wordnet
single	interpolation	volition	only sumo
single	interval	logical-relation	only sumo
single	interval	subset	only sumo
single	introduction	expression	only opencyc
single	intuition	logical-relation	only sumo
single	invariance	logical-relation	only sumo
single	invariance	property	only sumo
single	invariant	attribute	only sumo
single	invariant	cognition	only wordnet
single	invariant	concept	only wordnet
single	invariant	idea	only wordnet
single	invariant	logical-relation	only sumo
single	inverse-function	algebraic-structure	only wikidata
single	inverse-function	binary-relation	only wikidata
single	inverse-function	logical-relation	only sumo
single	inverse-function	mathematical-relation	only wordnet
single	inverse-function	mathematical-set	only wikidata
single	inverse-function	mathematical-structure	only wikidata
single	investment	logical-relation	only sumo
single	irrational-number	algebraic-structure	only wikidata
single	irrational-number	interval	only opencyc
single	irrational-number	join-semilattice	only wikidata
single	irrational-number	mathematical-lattice	only wikidata
single	irrational-number	mathematical-structure	only wikidata
single	irrational-number	meet-semilattice	only wikidata
single	irrational-number	partially-ordered-set	only wikidata
single	irrational-number	quaternion	only wikidata
single	irrational-number	totally-ordered-set	only wikidata
single	isogon	curve	only sumo
single	isogon	logical-relation	only sumo
single	isogon	property	only sumo
single	isolation	logical-relation	only sumo
single	isometry	algebraic-structure	only wikidata
single	isometry	binary-relation	only wikidata
single	isometry	logical-relation	only sumo
single	isometry	mathematical-relation	only wordnet
single	isometry	mathematical-set	only wikidata
single	isometry	mathematical-structure	only wikidata
single	isometry	surjective-function	only wikidata
single	isomorphism	function	only opencyc
single	isomorphism	mathematical-relation	only opencyc
single	isosceles-triangle	attribute	only wordnet
single	isosceles-triangle	polygon	only wordnet
single	isosceles-triangle	shape	only wordnet
single	isotropy	logical-relation	only sumo
single	issue	logical-relation	only sumo
single	jersey	expression	only opencyc
single	jockey	expression	only opencyc
single	jockey	logical-relation	only sumo
single	join-semilattice	algebraic-structure	only wikidata
single	join-semilattice	mathematical-structure	only wikidata
single	joint-probability	logical-relation	only sumo
single	joke	expression	only opencyc
single	joke	logical-relation	only sumo
single	journal	expression	only opencyc
single	judge	expression	only opencyc
single	judgment	expression	only opencyc
single	jury	expression	only opencyc
single	justice	logical-relation	only sumo
single	justification	expression	only opencyc
single	kendall-partial-rank-correlation	cognition	only wordnet
single	kendall-partial-rank-correlation	logical-relation	only sumo
single	kendall-partial-rank-correlation	nonparametric-statistic	only wordnet
single	kendall-partial-rank-correlation	statistic	only wordnet
single	kendall-test	cognition	only wordnet
single	kendall-test	logical-relation	only sumo
single	kendall-test	statistic	only wordnet
single	kronecker-delta	logical-relation	only sumo
single	kronecker-delta	mathematical-relation	only wordnet
single	label	expression	only opencyc
single	labor	expression	only opencyc
single	laborer	logical-relation	only sumo
single	labour	logical-relation	only sumo
single	lack	logical-relation	only sumo
single	landlord	expression	only opencyc
single	landlord	logical-relation	only sumo
single	landowner	logical-relation	only sumo
single	language	expression	only opencyc
single	lap	logical-relation	only sumo
single	latent-hostility	logical-relation	only sumo
single	law	expression	only opencyc
single	law	logical-relation	only sumo
single	lawsuit	expression	only opencyc
single	lawyer	expression	only opencyc
single	layout	logical-relation	only sumo
single	lead	logical-relation	only sumo
single	learner	expression	only opencyc
single	lease	expression	only opencyc
single	lease	logical-relation	only sumo
single	least-squares	cognition	only wordnet
single	least-squares	logical-relation	only sumo
single	least-squares	measure	only sumo
single	least-squares	method	only wordnet
single	least-squares	routine	only sumo
single	lecture	expression	only opencyc
single	legal-document	logical-relation	only sumo
single	legal-power	logical-relation	only sumo
single	legal-procedure	logical-relation	only sumo
single	legal-profession	logical-relation	only sumo
single	legal-ward	logical-relation	only sumo
single	legend	expression	only opencyc
single	lengthiness	logical-relation	only sumo
single	lesson	expression	only opencyc
